ID	TEXT	INTENT	SLOTS	INTENT_ID	SLOTS_ID
1507	pittsburgh atlanta wednesday before noon breakfast	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time B-meal_description	12	71 112 36 52 50 79
2714	american airlines boston denver	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	12	3 4 71 112
1733	new york milwaukee	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	71 72 112
3808	long beach california columbus ohio wednesday	atis_flight	B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name B-toloc.city_name B-toloc.state_name B-depart_date.day_name	12	71 72 74 112 116 36
3617	denver atlanta	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
4208	san francisco to pittsburgh friday	atis_flight	B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	12	71 72 0 112 36
4121	baltimore denver	atis_flight	B-toloc.city_name B-fromloc.city_name	12	112 71
3906	united airlines stopping in denver before noon	atis_flight	B-airline_name I-airline_name O O B-stoploc.city_name B-depart_time.time_relative B-depart_time.time	12	3 4 0 0 101 52 50
4229	pittsburgh atlanta monday afternoon	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	71 112 36 46
815	round trip baltimore pittsburgh after 8 o'clock pm before 10 o'clock pm	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time	12	96 97 71 112 52 50 51 51 52 50 51 51
2075	denver philadelphia	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
1194	round trip indianapolis orlando december twenty seventh or december twenty eighth	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-or B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	12	96 97 71 112 39 37 38 83 39 37 38
1975	morning atlanta boston	atis_flight	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	46 71 112
2320	coach class flights on twa columbus st. paul	atis_flight	B-class_type I-class_type O O B-airline_code B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	27 28 0 0 2 71 112 113
3619	denver washington dc wednesdays	atis_flight	B-fromloc.city_name B-toloc.city_name B-toloc.state_code B-depart_date.day_name	12	71 112 115 36
569	july twenty third american airlines philadelphia san francisco	atis_flight	B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	39 37 38 3 4 71 112 113
4196	first class baltimore dallas	atis_airfare	B-class_type I-class_type B-fromloc.city_name B-toloc.city_name	4	27 28 71 112
2858	boston pittsburgh thursday next	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_date.date_relative	12	71 112 36 35
1539	cheapest denver pittsburgh atlanta	atis_flight	B-cost_relative B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	12	30 71 112 101
1166	flights newark tampa on friday on us air	atis_flight	O B-fromloc.city_name B-toloc.city_name O B-depart_date.day_name O B-airline_name I-airline_name	12	0 71 112 0 36 0 3 4
134	atlanta san francisco	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 112 113
2405	which united airlines flights denver	atis_flight	O B-airline_name I-airline_name O B-stoploc.city_name	12	0 3 4 0 101
1099	flights from st. petersburg to toronto	atis_flight	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	12	0 0 71 72 0 112
2474	denver san francisco august seven	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	71 112 113 39 37
2354	dallas	atis_distance	B-fromloc.city_name	11	71
1080	one way denver pittsburgh	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name	12	96 97 71 112
4232	show fares from miami new york	atis_airfare	O O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	0 0 0 71 112 113
3435	philadelphia dallas next wednesday morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name B-depart_time.period_of_day	12	71 112 35 36 46
2460	cheapest washington dc atlanta	atis_flight	B-cost_relative B-fromloc.city_name B-fromloc.state_code B-toloc.city_name	12	30 71 73 112
2361	first class boston dallas	atis_airfare	B-class_type I-class_type B-fromloc.city_name B-toloc.city_name	4	27 28 71 112
3615	what codes qw and qx	atis_abbreviation	O O B-fare_basis_code O B-fare_basis_code	1	0 0 58 0 58
3419	what airline as	atis_airline	O O B-airline_code	5	0 0 2
3929	cheapest atlanta denver	atis_flight	B-cost_relative B-fromloc.city_name B-toloc.city_name	12	30 71 112
3121	philadelphia denver september sixteenth	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	71 112 39 37
4080	dallas fort worth	atis_ground_service	B-city_name I-city_name I-city_name	17	25 26 26
1350	atlanta denver	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
2186	denver pittsburgh	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
1582	airlines serve pittsburgh	atis_airline	O O B-city_name	5	0 0 25
2462	philadelphia denver airport next sunday	atis_flight	B-fromloc.city_name B-toloc.airport_name I-toloc.airport_name B-depart_date.date_relative B-depart_date.day_name	12	71 110 111 35 36
291	kansas city chicago next wednesday the following day	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name B-return_date.date_relative I-return_date.date_relative I-return_date.date_relative	12	71 72 112 35 36 87 88 88
2463	pittsburgh san francisco friday after 12 noon	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	71 112 113 36 52 50 51
2956	cheapest atlanta san francisco	atis_airfare	B-cost_relative B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	30 71 112 113
2104	earliest lunch columbus phoenix	atis_flight	B-flight_mod B-meal_description B-fromloc.city_name B-toloc.city_name	12	61 79 71 112
3675	after 6 pm wednesday oakland salt lake city	atis_flight	B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name I-toloc.city_name	12	52 50 51 36 71 112 113 113
3407	from denver to chicago on sunday continental	atis_flight	O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-airline_name	12	0 71 0 112 0 36 3
673	please all tuesday dallas atlanta	atis_flight	O O B-depart_date.day_name B-fromloc.city_name B-fromloc.city_name	12	0 0 36 71 71
1846	st. paul kansas city friday meal	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-meal	12	71 72 112 113 36 76
588	toronto san diego denver	atis_airline	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name	5	71 112 113 101
830	what is ap 57	atis_abbreviation	O O B-restriction_code I-restriction_code	1	0 0 85 86
1480	all flights baltimore after 6 pm	atis_flight	O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	0 0 112 52 50 51
2145	pittsburgh san francisco monday	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name	12	71 112 113 36
1132	united san francisco boston	atis_flight	B-airline_name B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	3 71 72 112
4353	kansas city denver	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	71 72 112
3934	tampa st. louis before 10 am	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	71 112 113 52 50 51
656	atlanta dallas round trip less 1100 dollars	atis_flight	B-fromloc.city_name B-toloc.city_name B-round_trip I-round_trip B-cost_relative B-fare_amount I-fare_amount	12	71 112 96 97 30 56 57
2723	st. paul kansas city friday supper	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-meal_description	12	71 72 112 113 36 79
2540	one way detroit westchester county	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	96 97 71 112 113
4460	lufthansa	atis_flight	B-airline_name	12	3
3114	us air atlanta boston	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	12	3 4 71 112
4311	denver pittsburgh connecting atlanta	atis_flight	B-fromloc.city_name B-toloc.city_name B-connect B-stoploc.city_name	12	71 112 29 101
172	american's last boston washington dc july twenty first	atis_flight	B-airline_name B-flight_mod B-fromloc.city_name B-toloc.city_name B-toloc.state_code B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	12	3 61 71 112 115 39 37 38
3364	milwaukee chicago	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
2981	monday august nineteenth denver pittsburgh	atis_flight	B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name B-toloc.city_name	12	36 39 37 71 112
2576	new york miami tuesday round trip less 932 dollars	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-round_trip I-round_trip B-cost_relative B-fare_amount I-fare_amount	12	71 72 112 36 96 97 30 56 57
2447	washington	atis_ground_service	B-city_name	17	25
3366	flight nashville to milwaukee	atis_flight	O B-fromloc.city_name O B-toloc.city_name	12	0 71 0 112
4441	car stapleton international airport denver	atis_ground_service	B-transport_type B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name B-fromloc.city_name	17	118 69 70 70 71
877	boston orlando	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
1831	connecting boston denver boston 10 am	atis_flight	B-connect B-fromloc.city_name B-toloc.city_name B-fromloc.city_name B-depart_time.time I-depart_time.time	12	29 71 112 71 50 51
2882	explain code f	atis_abbreviation	O O B-fare_basis_code	1	0 0 58
1980	united airlines first class denver baltimore july three	atis_airfare	B-airline_name I-airline_name B-class_type I-class_type B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	4	3 4 27 28 71 112 39 37
1123	denver oakland	atis_distance	B-fromloc.city_name B-toloc.city_name	11	71 112
2917	atlanta philadelphia august first	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	71 112 39 37
272	boston washington dc 9 am	atis_aircraft	B-fromloc.city_name B-toloc.city_name B-toloc.state_code B-depart_time.time I-depart_time.time	2	71 112 115 50 51
3857	united airlines northwest denver	atis_flight	B-airline_name I-airline_name B-airline_name B-stoploc.city_name	12	3 4 3 101
155	denver san francisco denver afternoon 5 pm nonstop	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-fromloc.city_name B-depart_time.period_of_day B-arrive_time.time I-arrive_time.time B-flight_stop	12	71 112 113 71 46 21 22 64
4157	san francisco oakland	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	71 72 112
3091	la guardia airport san jose united airlines san jose around 10 pm	atis_flight	B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name B-toloc.city_name I-toloc.city_name B-airline_name I-airline_name B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	12	69 70 70 112 113 3 4 112 113 23 21 22
4016	pittsburgh baltimore baltimore before 10 am thursday	atis_flight	B-fromloc.city_name B-toloc.city_name B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-arrive_date.day_name	12	71 112 112 23 21 22 9
1937	eastern first class	atis_quantity	B-airline_name B-class_type I-class_type	20	3 27 28
3457	new york la monday morning	atis_airfare	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	4	71 72 112 36 46
2646	chicago kansas city chicago around 7 evening next thursday	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-fromloc.city_name B-depart_time.time_relative B-depart_time.time B-depart_time.period_of_day B-depart_date.date_relative B-depart_date.day_name	12	71 112 113 71 52 50 46 35 36
2751	give ground at denver airport	atis_ground_service	O O O B-airport_name I-airport_name	17	0 0 0 6 7
1811	baltimore dallas sunday night	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	71 112 36 46
3309	cheapest round trip indianapolis orlando december twenty seventh	atis_airfare	B-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	4	30 96 97 71 112 39 37 38
3926	show all nonstop from boston atlanta	atis_flight	O O B-flight_stop O B-fromloc.city_name B-toloc.city_name	12	0 0 64 0 71 112
3593	late afternoon chicago milwaukee	atis_flight	B-depart_time.period_of_day I-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	46 47 71 112
1031	boston san francisco	atis_aircraft	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	2	71 112 113
739	washington oakland dallas fort worth september fifteenth	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name B-depart_date.month_name B-depart_date.day_number	12	71 112 101 102 102 39 37
4287	kansas city chicago next wednesday the following day	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name B-return_date.today_relative I-return_date.today_relative I-return_date.today_relative	12	71 72 112 35 36 92 93 93
2695	evening atlanta boston	atis_flight	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	46 71 112
2451	boston dallas	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
1452	economy denver philadelphia	atis_airfare	B-economy B-fromloc.city_name B-toloc.city_name	4	54 71 112
868	chicago seattle june first continental airlines	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number B-airline_name I-airline_name	12	71 112 39 37 3 4
2592	flights between tampa st. louis	atis_flight	O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	0 0 71 112 113
2768	monday las vegas detroit michigan	atis_flight	B-depart_date.day_name B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-toloc.state_name	12	36 71 72 112 116
810	does dl for delta	atis_abbreviation	O B-airline_code O B-airline_name	1	0 2 0 3
366	last pittsburgh oakland	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
1498	flights pittsburgh to baltimore between 10 am 2 pm	atis_flight	O B-fromloc.city_name O B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time B-depart_time.end_time I-depart_time.end_time	12	0 71 0 112 0 48 49 43 44
4407	are the rental car rates dallas	atis_ground_fare	O O B-transport_type I-transport_type O B-city_name	16	0 0 118 119 0 25
1022	what does the dl	atis_abbreviation	O O O B-airline_code	1	0 0 0 2
1116	mco	atis_city	B-fromloc.airport_code	10	68
462	round trip baltimore philadelphia less 1000 dollars round trip denver philadelphia less 1000 dollars round trip pittsburgh philadelphia less 1000 dollars	atis_airfare	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount	4	96 97 71 112 30 56 57 96 97 71 112 30 56 57 96 97 71 112 30 56 57
3179	show round trip between san francisco and washington dc	atis_airfare	O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code	4	0 96 97 0 71 72 0 112 115
3015	denver	atis_ground_service	B-city_name	17	25
3690	cleveland san diego tomorrow indianapolis	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.today_relative B-stoploc.city_name	12	71 112 113 40 101
4299	united bwi denver	atis_flight	B-airline_name B-fromloc.airport_code B-toloc.city_name	12	3 68 112
2965	washington boston	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
3971	boston san francisco earliest	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-flight_mod	12	71 112 113 61
1389	houston memphis tuesday morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	71 112 36 46
4098	boston san francisco afternoon evening	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.period_of_day B-arrive_time.period_of_day	12	71 112 113 46 17
967	nashville st. louis st. louis around 6 pm nonstop	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-flight_stop	12	71 112 113 112 113 23 21 22 64
3326	show transportation in baltimore	atis_ground_service	O O O B-city_name	17	0 0 0 25
4023	pittsburgh atlanta monday morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	71 112 36 46
4312	san diego newark new jersey	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-toloc.state_name I-toloc.state_name	12	71 72 112 116 117
2682	memphis tacoma los angeles	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name I-stoploc.city_name	12	71 112 101 102
1399	round trip boston dallas dallas oakland july first	atis_airfare	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	4	96 97 71 112 71 112 39 37
3785	cheapest boston san francisco	atis_airfare	B-cost_relative B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	30 71 112 113
41	denver san francisco	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 112 113
1426	saturday or sunday flights milwaukee and phoenix american airlines	atis_flight	B-depart_date.day_name B-or B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-airline_name I-airline_name	12	36 83 36 0 71 0 112 3 4
2141	twa	atis_flight	B-airline_code	12	2
1432	is yn code	atis_abbreviation	O B-fare_basis_code O	1	0 58 0
587	round trip baltimore to philadelphia less than 1000 dollars	atis_airfare	B-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount	4	96 97 71 0 112 30 0 56 57
3745	flights memphis las vegas on sunday	atis_flight	O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	12	0 71 112 113 0 36
3082	philadelphia denver airport next sunday	atis_airfare	B-fromloc.city_name B-toloc.airport_name I-toloc.airport_name B-depart_date.date_relative B-depart_date.day_name	4	71 110 111 35 36
3847	dallas fort worth boston july twenty third	atis_flight	B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	12	71 72 72 112 39 37 38
3036	denver burbank	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
4065	eastern airlines boston atlanta	atis_quantity	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	20	3 4 71 112
2193	delta fort worth	atis_flight	B-airline_name B-fromloc.city_name I-fromloc.city_name	12	3 71 72
1277	night philadelphia san francisco	atis_airfare	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	46 71 112 113
2908	flights washington dc to denver	atis_flight	O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name	12	0 71 73 0 112
3290	cheapest atlanta boston	atis_airfare	B-cost_relative B-fromloc.city_name B-toloc.city_name	4	30 71 112
633	continental boston san francisco denver	atis_flight	B-airline_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name	12	3 71 112 113 101
779	united pittsburgh baltimore	atis_flight	B-airline_name B-fromloc.city_name B-toloc.city_name	12	3 71 112
3524	tomorrow morning columbus nashville	atis_flight	B-depart_date.today_relative B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	40 46 71 112
3198	what is ewr	atis_abbreviation	O O B-airport_code	1	0 0 5
4405	instead denver toronto san diego dallas fort worth	atis_flight	B-mod B-fromloc.city_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name	12	81 71 71 112 113 101 102 102
4046	show boston to oakland	atis_flight	O B-fromloc.city_name O B-toloc.city_name	12	0 71 0 112
710	morning from philadelphia to dallas	atis_flight	B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	12	46 0 71 0 112
1424	ontario westchester chicago	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	12	71 112 101
2138	names airports	atis_airport	O O	7	0 0
850	boston san francisco united airlines 21	atis_airfare	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-airline_name I-airline_name B-flight_number	4	71 112 113 3 4 63
3011	cheapest one way boston san francisco	atis_airfare	B-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	30 96 97 71 112 113
794	dallas san francisco	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 112 113
427	cheapest round trip san francisco salt lake city	atis_airfare	B-cost_relative B-round_trip I-round_trip B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name I-toloc.city_name	4	30 96 97 71 72 112 113 113
4356	cheapest round trip atlanta pittsburgh	atis_flight	B-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name	12	30 96 97 71 112
2817	round trip indianapolis orlando florida twenty seventh twenty eighth december	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-toloc.state_name B-depart_date.day_number I-depart_date.day_number B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name	12	96 97 71 112 116 37 38 37 38 39
2667	newark seattle saturday	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name	12	71 112 36
1259	first class milwaukee san francisco round trip	atis_airfare	B-class_type I-class_type B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-round_trip I-round_trip	4	27 28 71 112 113 96 97
1589	atlanta denver morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_time.period_of_day	12	71 112 46
2388	august thirtieth denver san francisco early am	atis_flight	B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.period_mod B-depart_time.period_of_day	12	39 37 71 112 113 45 46
1036	q b	atis_abbreviation	B-fare_basis_code B-fare_basis_code	1	58 58
3302	daily baltimore philadelphia	atis_flight	B-flight_days B-fromloc.city_name B-toloc.city_name	12	60 71 112
102	january first 1992 boston san francisco	atis_flight	B-depart_date.month_name B-depart_date.day_number B-depart_date.year B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	39 37 42 71 112 113
615	st. paul san jose monday morning san jose houston tuesday morning houston st. paul wednesday morning	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	71 72 112 113 36 46 71 72 112 36 46 71 112 113 36 46
2905	tuesday morning dallas atlanta	atis_flight	B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	36 46 71 112
727	denver	atis_ground_service	B-fromloc.city_name	17	71
3245	me flights denver to philadelphia	atis_flight	O O B-fromloc.city_name O B-toloc.city_name	12	0 0 71 0 112
1900	tampa montreal new york	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name I-stoploc.city_name	12	71 112 101 102
1688	first boston atlanta	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
851	me flights denver to washington dc wednesday	atis_flight	O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code B-depart_date.day_name	12	0 0 71 0 112 115 36
3175	washington dc atlanta	atis_flight	B-fromloc.city_name B-fromloc.state_code B-toloc.city_name	12	71 73 112
3588	boston	atis_ground_service	B-city_name	17	25
4122	october fifteenth 1991 boston oakland	atis_flight	B-depart_date.month_name B-depart_date.day_number B-depart_date.year B-fromloc.city_name B-toloc.city_name	12	39 37 42 71 112
3678	flights westchester county to st. paul	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	12	0 71 72 0 112 113
1830	denver atlanta pittsburgh	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	12	71 112 101
3517	daily boston san francisco	atis_flight	B-flight_days B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	60 71 112 113
3384	what airlines boston baltimore	atis_airline	O O B-fromloc.city_name B-toloc.city_name	5	0 0 71 112
4400	cleveland miami before 4 pm	atis_flight	B-fromloc.city_name B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	12	71 112 23 21 22
2982	baltimore dallas tomorrow morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day	12	71 112 40 46
1377	earliest boston washington september third	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	61 71 112 39 37
220	between new york and miami	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	12	0 71 72 0 112
2424	explain ap please	atis_abbreviation	O B-restriction_code O	1	0 85 0
3987	minneapolis san diego before 7 pm	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	12	71 112 113 23 21 22
2087	nonstop boston atlanta afternoon atlanta before evening	atis_flight	B-flight_stop B-fromloc.city_name B-toloc.city_name B-arrive_time.period_of_day B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time	12	64 71 112 17 112 23 21
2800	times late afternoon washington denver	atis_flight_time	B-flight_time B-depart_time.period_of_day I-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	15	66 46 47 71 112
1982	washington san francisco	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 112 113
3855	twa washington dc san francisco earliest possible time	atis_flight	B-airline_code B-fromloc.city_name B-fromloc.state_code B-toloc.city_name I-toloc.city_name B-flight_mod I-flight_mod I-flight_mod	12	2 71 73 112 113 61 62 62
750	economy thrift boston washington	atis_airfare	B-economy B-class_type B-fromloc.city_name B-toloc.city_name	4	54 27 71 112
3796	flying pittsburgh philadelphia on us air	atis_flight	O B-fromloc.city_name B-toloc.city_name O B-airline_name I-airline_name	12	0 71 112 0 3 4
3921	today san francisco pittsburgh	atis_flight	B-depart_date.today_relative B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	40 71 72 112
2960	last san francisco washington friday	atis_flight	B-flight_mod B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.day_name	12	61 71 72 112 36
3870	flights las vegas to phoenix on saturday	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	12	0 71 72 0 112 0 36
2303	ground transportation st. paul	atis_ground_service	O O B-city_name I-city_name	17	0 0 25 26
3100	san francisco washington dc december first	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-toloc.state_code B-depart_date.month_name B-depart_date.day_number	12	71 72 112 115 39 37
1027	before 10 o'clock tuesday 747 baltimore san francisco	atis_flight	B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-aircraft_code B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	52 50 51 36 1 71 112 113
920	earliest boston atlanta	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
