ID	TEXT	INTENT	INTENT_ID
8733	book a food court in the district centre, where a green bean casserole is served on July 20	BookRestaurant	1
1781	what is the weather in forêt nationale davy crockett today	GetWeather	2
676	like a lot of fog in tarpaulin springs	GetWeather	2
1698	Rate the book that the world is full of divorced women 2 out of 6 stars	RateBook	4
1742	Book a coffee table for someone with Internet access	BookRestaurant	1
5289	i want to add in the mood to my playlist called my folksy love	AddToPlaylist	0
6886	play the song victim of changes from hawkshaw hawkins on spotify	PlayMusic	3
3102	which films are shown in cinemas	SearchScreeningEvent	6
5412	What's the weather forecast for country clubs?	GetWeather	2
813	Add vl mike to my dcode2016 playlist	AddToPlaylist	0
6027	Book an eight-person pub in the Pitcairn Islands	BookRestaurant	1
8124	play a chant from 1978 	PlayMusic	3
586	add teriazume to the nação reggae playlist	AddToPlaylist	0
69	can you pull up a track on zvooq by graham mcpherson	PlayMusic	3
3327	i give the crying staircase a five	RateBook	4
9966	what s the weather in the u s  virgin islands	GetWeather	2
10050	play the song aura ii: the sacred rings	SearchCreativeWork	5
3601	i d like a table for two at a brasserie in são tomé and príncipe	BookRestaurant	1
8469	what are the movie schedules for speakeasy theaters	SearchScreeningEvent	6
13072	"Please look for the word ""easy"" in the title: Breaking the downshifting part 2"	SearchCreativeWork	5
2875	at what time will the cinema run in time	SearchScreeningEvent	6
7090	i need to reserve a table for my baby and i at a tibetan tavern	BookRestaurant	1
13017	play the top 20 from the Faryal franc	PlayMusic	3
3381	(i) I give 0 points out of 6 to main roads;	RateBook	4
12976	Trailers for Iraq for sale: the war profiteers	SearchCreativeWork	5
7358	i want to book a food court  for 5 at 1 am	BookRestaurant	1
12836	what is the weather going to be like this evening in arkansas	GetWeather	2
6322	play lily  rosemary and the jack of hearts by chris goss	PlayMusic	3
10554	Show creativity of the south city	SearchCreativeWork	5
7430	i need a table at t-rex for nine in brunei	BookRestaurant	1
3669	I'd love to eat English food at a restaurant in London	BookRestaurant	1
5202	Add artists to my Texas red dirt playlist	AddToPlaylist	0
2211	Show me this picture of true love	SearchCreativeWork	5
6245	me and my father in law want go eat gratin at a restaurant	BookRestaurant	1
6522	this current essay deserves only a three rating	RateBook	4
9423	will it be overcast in luxembourg in fourteen seconds 	GetWeather	2
6028	lets eat at newport creamery in carnot	BookRestaurant	1
2765	look up holy water	SearchCreativeWork	5
6506	Book a food truck in town for 4 at 5 p.m.	BookRestaurant	1
8605	add bbdahlia to pura vida	AddToPlaylist	0
2248	i d like to eat at a restaurant in md with a party of 8	BookRestaurant	1
8483	Groove Shark for playing music from the eighties	PlayMusic	3
5987	play a keith richards album	PlayMusic	3
6528	play a sound track by mac dre 	PlayMusic	3
11716	book a restaurant on Papua New Guinea for me and my daughters	BookRestaurant	1
1244	play me the greatest chant by laurel aitken on lastfm 	PlayMusic	3
6429	play steve harris false gestures for a devious public album	PlayMusic	3
25	find animated movies nearest at a movie house	SearchScreeningEvent	6
10868	I would give the kid from hell a score of 1 and a best rating of 6.	RateBook	4
11510	play a song off get up offa that thing by doseone on last fm	PlayMusic	3
3506	book a restaurant for august fourth not far from the marshall islands 	BookRestaurant	1
2273	Add tracks to my spring playlist	AddToPlaylist	0
10624	rate the gutting of couffignal one points	RateBook	4
667	this essay should receive 1 point	RateBook	4
7777	The following essay should only give two marks	RateBook	4
11898	modamine gets hot on july 20, 2021	GetWeather	2
9770	i d like the weather forecast in gang mills four years from now 	GetWeather	2
5581	what s the temperature today in griffin  ne	GetWeather	2
6396	please play some black metal music	PlayMusic	3
2598	Unleashing First and Foremost for Me	AddToPlaylist	0
5434	What is the schedule for films that will be shown nearby in 15 minutes?	SearchScreeningEvent	6
1072	search for the un provinciale a new york tv show	SearchCreativeWork	5
12230	add this song to my novedades viernes sudamérica playlist	AddToPlaylist	0
8216	what s the weather forecast for 8 hours from now in cape verde	GetWeather	2
10874	play a top track from the highest grandstands.	PlayMusic	3
7961	play music from 1976 on deezer	PlayMusic	3
11806	This latest book deserves 1 point	RateBook	4
6981	where can i find sebastien grainger & the mountains	SearchCreativeWork	5
2464	let me know the movie times for films in the area 	SearchScreeningEvent	6
5950	is it going to be hot in chrisman	GetWeather	2
12366	The 20 Best Kleptones Songs on spotify	PlayMusic	3
604	Will it be cooler in the Russian language?	GetWeather	2
2723	add a song by takahito eguchi to my guest list polygon playlist  	AddToPlaylist	0
1740	Add paper doll to the Powerwalk playlist	AddToPlaylist	0
4917	put kim kibum in my Martin garrix show play list	AddToPlaylist	0
8157	will it get windy this week-end in selva jedediah smith	GetWeather	2
5168	i need to book a restaurant at supper time in il	BookRestaurant	1
5382	I d like listen the song sit down and talk to me	SearchCreativeWork	5
8202	Melody from the Eighties on spotify	PlayMusic	3
8019	i want this album on my Indie Alternativa playlist	AddToPlaylist	0
2444	Add track to my synth-pop-list	AddToPlaylist	0
11213	play music by raheem devaughn 	PlayMusic	3
8573	whether he will live in the villa	GetWeather	2
4685	Add Falcon to the top titles on the metal playlist	AddToPlaylist	0
654	I want to listen to music on my Slacker app.	PlayMusic	3
3108	Add Melody to my epic classical playlist	AddToPlaylist	0
11405	find a reservation within walking distance of pauline s place for a party of 10 at fourteen o clock at a restaurant that serves aioli	BookRestaurant	1
10574	play lastfm melodies from 1997	PlayMusic	3
1804	Don't Add Secrets to the Power Gaming Playlist	AddToPlaylist	0
9129	rate therapy a zero	RateBook	4
1606	I want to have a table for six in a restaurant in Tokelau in nine weeks	BookRestaurant	1
5758	Play Me a Seductive Game	PlayMusic	3
3642	go to the saga the quantum thief	SearchCreativeWork	5
5478	i want to make reservations for giodi s in piper az	BookRestaurant	1
8810	what s the weather in kiahsville in the cayman islands	GetWeather	2
1396	Show me the photo that rocks you, baby	SearchCreativeWork	5
12542	I want to watch the trailer for Dungeons & Dragons: Chronicles of Mystara	SearchCreativeWork	5
5345	play netflix ballad by mike shinoda that is popular	PlayMusic	3
11938	play latin dinner	PlayMusic	3
4244	what is the forecast for here at tea time	GetWeather	2
11111	play a 1950 album on iheart	PlayMusic	3
8607	where can ifind you know me  a saga	SearchCreativeWork	5
11563	want to add this nick mason mune to the sylvia plath playlist	AddToPlaylist	0
7330	playing mikazuki sunset	PlayMusic	3
12803	rated this novel at four	RateBook	4
4316	book a restaurant with parking for three people 	BookRestaurant	1
5340	advise me on the movie schedule of films that will be playing at 07:31:32 pm at a place close by 	SearchScreeningEvent	6
11946	the current textbook gives 2 of 6	RateBook	4
10142	Find a film schedule for archaic Hollywood	SearchScreeningEvent	6
761	what are the showings for the natural history of parking lots movie house	SearchScreeningEvent	6
2663	This book is rated 1 out of 6 by me.	RateBook	4
4586	what is the movie schedule for movies close by	SearchScreeningEvent	6
6126	add current album to my pop gaming playlist	AddToPlaylist	0
447	can i get the listings for the film at the nearest movie theatre	SearchScreeningEvent	6
5782	Play me a song from the films for the blind on Pandora	PlayMusic	3
9903	Hora din moldova by yamazaki maso	PlayMusic	3
1863	is it freezing at jasmund national park	GetWeather	2
947	mohammed abdu from the top 20	PlayMusic	3
2725	add eric johnson song to my the refugee playlist playlist	AddToPlaylist	0
9819	The bloody bible camp takes place in the cinema	SearchScreeningEvent	6
3170	Three out of 6 stars in current essay	RateBook	4
10522	Add album to my french n heavy list	AddToPlaylist	0
2584	Weather for ninth june 2033 in san pierre romania	GetWeather	2
5501	please find me a table at a place that serves glace  has room for six and a pub atmosphere	BookRestaurant	1
9987	add the tune of Cassi Ventura to my genre playlist	AddToPlaylist	0
6778	rate this textbook 1 of 6	RateBook	4
10824	fine a movie schedule 	SearchScreeningEvent	6
11132	book a browser for one person	BookRestaurant	1
3753	i think this textbook should be rated 5 points	RateBook	4
9728	find the valentyne suite	SearchCreativeWork	5
4564	to tune in to my macmaster viajes	AddToPlaylist	0
11191	Book a reservation for three people at a first class Sicilian restaurant in Portugal.	BookRestaurant	1
5629	i need seats for 10 at a highly rated restaurant	BookRestaurant	1
8942	i need to add a mune by amanda stern to the play list cloud rap	AddToPlaylist	0
12092	i need a reservation in 1 second in atlas with a party of 8	BookRestaurant	1
12339	Find me the nearest movie house showing The Savior	SearchScreeningEvent	6
6670	i d looking for the saga playcanvas 	SearchCreativeWork	5
9462	play 1952 yusef lateef on netflix	PlayMusic	3
4232	Book a brasserie for seven at West Yellow Stone	BookRestaurant	1
6420	find manthra mothiram at century theatres	SearchScreeningEvent	6
8756	Look for summer with monsters	SearchCreativeWork	5
1411	what s the weather going to be like in pr at nineteen o clock	GetWeather	2
57	Where the White Ear Bum the Black Ear	SearchScreeningEvent	6
3922	what is the movie times for general cinema corporation	SearchScreeningEvent	6
1116	i m looking for the video game called the supernatural events on campus	SearchCreativeWork	5
3799	How will the weather in blythewood louisiana	GetWeather	2
10533	will play on the record with a slacker	PlayMusic	3
13070	Can you find me before the music dies in a second?	SearchScreeningEvent	6
6159	Where can I buy the film Fire in the Tea House?	SearchCreativeWork	5
2549	weather in radnor township  wv	GetWeather	2
7583	add album to my massive soca hits	AddToPlaylist	0
8727	Add a track to my cloud rap	AddToPlaylist	0
8761	Book French food for me and angels at a restaurant	BookRestaurant	1
205	Look at the picture of the Baltic time	SearchCreativeWork	5
11292	Add k maro track to my Soul-Lounge-List	AddToPlaylist	0
12663	assess the current status of four of the six	RateBook	4
8926	which nearest cinema plays in kate and leopold	SearchScreeningEvent	6
3139	let me hear the live from the ghetto album by beau jocque	PlayMusic	3
6158	what is the best restaurant in kentucky for ten at 0 am	BookRestaurant	1
5435	tell me if there will be a depression in Kiribati today	GetWeather	2
8420	i need a table at the ledbury at the 18 o watch	BookRestaurant	1
11386	This story is rated 4 points better than the previous one	RateBook	4
2343	What is the schedule for cinemas?	SearchScreeningEvent	6
12343	Please find me the picture of the getaway: black monday	SearchCreativeWork	5
5574	Can I get Showtime for a king?	SearchScreeningEvent	6
5008	Add jesper kyd to the Grime Instrumentals playlist	AddToPlaylist	0
8083	Find the schedule for films in the area	SearchScreeningEvent	6
10920	add bone crusher to the chill out playlist	AddToPlaylist	0
11998	please play kabhi jo baadal barse by ruth lorenzo	PlayMusic	3
9205	which movie theatre is playing the good guys and the bad guys	SearchScreeningEvent	6
3857	add boyce and hart to urban hits playlist	AddToPlaylist	0
9806	does the forecast show a storm in maquoketa  nh around july sixth	GetWeather	2
11215	give this album three / 6 points	RateBook	4
5200	i want to listen to some aaliyah	PlayMusic	3
10273	Book a cafeteria to serve bagels for six	BookRestaurant	1
8317	can you help me search the album titled playmaker football	SearchCreativeWork	5
6642	"I need a picture called ""Brubeck Plays Brubeck"""	SearchCreativeWork	5
9673	assign 5 stars to lincoln at gettysburg	RateBook	4
7768	i would like to add a song by w c clark to my nerding playlist	AddToPlaylist	0
12015	Look at the public toilet picture	SearchCreativeWork	5
5918	In 1 minute I need reservations at a restaurant in Vanlue	BookRestaurant	1
6601	Transfer this track to the Operación bikini	AddToPlaylist	0
7166	Rating of the pig scrolls one of 6 points	RateBook	4
9647	add ronski speed to sweet soul chillout	AddToPlaylist	0
161	what are the movie schedules for movies around here	SearchScreeningEvent	6
2187	I have to see Cristo in India	SearchCreativeWork	5
3833	List of animated films playing in the neighborhood	SearchScreeningEvent	6
8980	Movies beware of bachelors	SearchScreeningEvent	6
11806	This current book earns 1 point	RateBook	4
4981	can you find the show the dumping ground survival files	SearchCreativeWork	5
12387	find me the novel the argumentative indian	SearchCreativeWork	5
10330	give this book one star out of 6 stars	RateBook	4
1105	tell me if it ll be temperate in 8 seconds in guatemala	GetWeather	2
5576	I like to eat at a fo restaurant in New York.	BookRestaurant	1
11595	I would like to see film times for animated films that are played in the neighborhood and begin now	SearchScreeningEvent	6
5240	to play as it must be, by Tom g Warrior on zvooq	PlayMusic	3
11423	rate the current novel one out of 6	RateBook	4
3561	will it rain 17 weeks from now in teide national park	GetWeather	2
8448	rated this textbook 2 stars	RateBook	4
8967	reserve a table for teresa and elnora at a fast food joint which serves fish and chips	BookRestaurant	1
10853	Give the Northern Lights 5 / 6 points	RateBook	4
3624	play the playlist introspective	PlayMusic	3
1973	Which films are played in the neighbourhood in one second?	SearchScreeningEvent	6
517	0 stars for this textbook 	RateBook	4
10278	i d like a restaurant on 6/1/2027 for 5 people in iowa city	BookRestaurant	1
13011	play by the sleepy lagoon by greg kurstin	PlayMusic	3
9906	rate people of the lakes 2 of 6	RateBook	4
10196	weather in cairngorms-nationalpark close from freezing	GetWeather	2
2054	what s the weather like today in sierra blanca	GetWeather	2
10143	Show me the film trailer	SearchCreativeWork	5
10926	where can i find a photograph of the lieutenant of inishmore	SearchCreativeWork	5
2205	i want to see the book  the mailroom: hollywood history from the bottom up	SearchCreativeWork	5
6106	play some rock music on youtube	PlayMusic	3
8862	Find schedules with animated films in the vicinity	SearchScreeningEvent	6
4361	play symphony music from joe dolce	PlayMusic	3
1749	give 1 star to the cure for death by lightning	RateBook	4
4132	add the tune to my women of latin music playlist 	AddToPlaylist	0
11779	My father-in-law and I want to eat gratin in a restaurant	BookRestaurant	1
1127	Will it get frostier in Kuwait?	GetWeather	2
7375	in my playlist rock gaming add mariem hassan con leyoad	AddToPlaylist	0
2360	What is the weather like in Papeton Montserrat?	GetWeather	2
9443	Please give me a movie schedule for Pacific theaters	SearchScreeningEvent	6
10427	I want to eat in the next cafe in naitahwa	BookRestaurant	1
9988	play some chanson style music 	PlayMusic	3
11494	she me what movies are playing at 1 o clock at the nearest movie theatre	SearchScreeningEvent	6
3855	evaluate this album 1	RateBook	4
9254	will it be temperate in hybla valley tajikistan	GetWeather	2
6567	i give the beatrice letters 2 out of 6 stars 	RateBook	4
7884	play me a song by stephen jones	PlayMusic	3
8598	i give the next novel two stars	RateBook	4
5974	Book a reservation for four people at Cajah's Mountain in 1 year	BookRestaurant	1
3264	give me the movie schedule	SearchScreeningEvent	6
9387	play me the best charles neidich song	PlayMusic	3
4174	what movie schedules at consolidated theatres	SearchScreeningEvent	6
1063	that's the weather in waretown lebanon	GetWeather	2
12212	I want to listen to ami suzuki's latest record	PlayMusic	3
667	i want the turbonegro album to go on the playlist called genuine r&b	AddToPlaylist	0
7721	find a table at the intersection with northern Brazilian cuisine in	BookRestaurant	1
11197	is the divine jetta at marcus corporation	SearchScreeningEvent	6
12754	rate the book line to tomorrow three stars	RateBook	4
6796	rate this current novel 5 points	RateBook	4
12521	I have to book a pub for 8 people with Wifi	BookRestaurant	1
1288	find a game called gladiators australian series 1	SearchCreativeWork	5
12215	Add wa totsuzen ni love story to Martin Garrix show playlist	AddToPlaylist	0
1850	add this melody to the playlist of duos	AddToPlaylist	0
9673	The Book of the Chymic Wedding is worth only 3 points	RateBook	4
9979	i want to book a table at the commons restaurant in south pekin new hampshire for a party of 10 on january the 24th	BookRestaurant	1
6896	which films are playing at Dickinson theatres at 11am	SearchScreeningEvent	6
12505	book a table for ten in pollock pa	BookRestaurant	1
7655	what animated movies are playing at the douglas theatre company	SearchScreeningEvent	6
11019	"I'm looking for a picture called ""Jolly Starts"""	SearchCreativeWork	5
2245	play some seventies DJ Colette	PlayMusic	3
1298	I would rate this assess a one and a best rating of 6	RateBook	4
2154	book a table at crown candy kitchen for lacy and i	BookRestaurant	1
8423	give the fox and the hound a 1	RateBook	4
366	this chronicle is a zero out of 6 	RateBook	4
10227	order a taboo for a party of 10 people	BookRestaurant	1
12029	Give the fox and the hound a 1	RateBook	4
2617	How is the weather in Pugu hills forest sanctuary	GetWeather	2
10075	play some music by jody williams from 2001	PlayMusic	3
5702	i need a reservation for 3 at clinton street baking company & restaurant 	BookRestaurant	1
6140	i d like to hear helen baylor	PlayMusic	3
1461	i d like to see apartment hunting 	SearchCreativeWork	5
12760	Add david dallas to my Latin Dance Cardio Playlist	AddToPlaylist	0
7205	this book gets out of a total of 2 stars only 1	RateBook	4
6084	find journeyman 	SearchCreativeWork	5
6761	book a table in alberton for me and my mother in law at a restaurant	BookRestaurant	1
1063	as the weather in lebanon	GetWeather	2
1000	will it get chillier here	GetWeather	2
5933	score the whole earth discipline 5 out of 6 points	RateBook	4
10300	the book organization of behavior deserves two points 	RateBook	4
3977	Where can I buy a bound copy of the book on the Intangible Values of Leadership?	SearchCreativeWork	5
4274	show the family from one end street album	SearchCreativeWork	5
8828	is it moderate in Charenton	GetWeather	2
4356	Find half a truth	SearchScreeningEvent	6
2777	add the hunt we'll go to the Edicinson playlist	AddToPlaylist	0
3289	Warm in 1 Minute on Farmington Canal State Park Trail	GetWeather	2
5885	Can I see the picture, another life, another end	SearchCreativeWork	5
9417	when you play at the Cinemaplex for one night	SearchScreeningEvent	6
12190	play music from the seventies	PlayMusic	3
10189	The Greatest Track by Jesse Harms	PlayMusic	3
10557	play my jazz brasileiro playlist	PlayMusic	3
7152	how often do the 7 faces of dr lao appear in united theatres?	SearchScreeningEvent	6
7601	can you add psycho to canciones que lo van a petar	AddToPlaylist	0
4453	Rate 3 of 6 points for Detective from the Darkworld	RateBook	4
1714	add eric bibb to country coffeehouse	AddToPlaylist	0
3737	Here you can find the schedule for national amusements	SearchScreeningEvent	6
11778	Book a place in a highly rated pub in Woodstone	BookRestaurant	1
1970	What a foggy forecast for November 15 in the franc on Brookland Terrace	GetWeather	2
9811	I want to eat Luza and Alexandre at 17: 38: 04 anywhere in the world	BookRestaurant	1
9142	River Secrets earned the top grade of 6, but zero points	RateBook	4
4435	show off the creativity of the attic	SearchCreativeWork	5
62	for the textbook  out of 6 possible i give the following one a 3 	RateBook	4
1983	there is a blizzard in the forecast for el cenizo	GetWeather	2
6881	Find Captain Crown - Vampire Hunters	SearchScreeningEvent	6
9738	give this book a rating of four out of six	RateBook	4
11895	j j cale add to my playlist	AddToPlaylist	0
10114	where is Winnie the Pooh playing for you?	SearchScreeningEvent	6
12643	i would rate this album a zero and give it a best rating of 6	RateBook	4
5146	tell me if it ll be chilly here at 0 pm	GetWeather	2
3561	Give 3 out of 6 stars to the book Men and the City	RateBook	4
12289	to assign 0 points from 6 world goals	RateBook	4
11282	rate secret weapon a four	RateBook	4
4372	Use Slacker to listen to music of the seventies	PlayMusic	3
3571	Rating this Chronicle: 0 out of 6	RateBook	4
3184	i give the blood book five stars	RateBook	4
12632	Check out the This is Halloween pendant	SearchCreativeWork	5
4968	play a ballad from 2014 by Double on google music	PlayMusic	3
11534	please find me the nearest cinema playing foreign intrigue 	SearchScreeningEvent	6
12151	what will the weather be like at eight pm in bon air  uruguay	GetWeather	2
9582	Rating the philosophical thought of ayn rand three out of six stars	RateBook	4
1173	to perform the 20th Symphony of 2010	PlayMusic	3
8177	can you get me a table at a chicken and waffles joint in new mexico	BookRestaurant	1
10284	play a whore isaak yamma	PlayMusic	3
10970	find time for trouble for two in one minute at landmark theatres	SearchScreeningEvent	6
4183	od mene se odvikavaj add to my lingerie	AddToPlaylist	0
11731	should be cool in the boiling spring coolness	GetWeather	2
8991	what is the movie schedules for movies in the neighbourhood	SearchScreeningEvent	6
3118	Book laurelhurst theater for 8 persons	BookRestaurant	1
12317	what will the weather be like in killarney national park on national pow/mia recognition day	GetWeather	2
7952	i would like to book a donut serving delicatessen in cuba for 5 on april eleventh	BookRestaurant	1
5767	are there any animated movies playing at the mann theatres	SearchScreeningEvent	6
3540	you can find the painting The Crow: original film music	SearchCreativeWork	5
6003	get soundtrack of comprehensive knowledge archive network	SearchCreativeWork	5
6297	i want lay down your arms in the indie español playlist  	AddToPlaylist	0
4254	rate this essay one out of 6 stars	RateBook	4
9403	What is the forecast for Georgia?	GetWeather	2
4247	I give the day of reckoning four points	RateBook	4
6754	what s the weather forecast for delaware right now	GetWeather	2
12685	to perform this new song of 1970	PlayMusic	3
3663	Play a concept from the Nineties	PlayMusic	3
2582	give after worlds collide a 1	RateBook	4
4197	Bitleman's 1977 recording of Gogol's music	PlayMusic	3
10575	i give the logic of sense a zero	RateBook	4
8139	i d like to eat at an outdoor restaurant	BookRestaurant	1
848	What is the schedule of screenings in the surrounding cinemas?	SearchScreeningEvent	6
9028	need to book a table in ludden	BookRestaurant	1
147	what the weather will be like in Corcovado National Park on 5 December	GetWeather	2
6627	Adding Underdog Roots to Blues Roots	AddToPlaylist	0
3888	I find painting retro active	SearchCreativeWork	5
8762	i want to book a restaurant near wyoming for 5 people 	BookRestaurant	1
8932	I like a table at the Francisco Brewery in Puerico at noon	BookRestaurant	1
5413	will it get colder by 11 in jacobsburg  syria	GetWeather	2
5963	add theatre to my new playlist of metal tracks	AddToPlaylist	0
1628	What time are the films in the nearest cinema?	SearchScreeningEvent	6
11706	i would rate tree of smoke a value of two or a best rating of 6	RateBook	4
244	add changes and stuff to the Hot 50 playlist	AddToPlaylist	0
9153	add r u still in 2 it to the under the surface playlist	AddToPlaylist	0
8018	add number one to my favorite abattoir playlist	AddToPlaylist	0
1739	what is the 00:00 pm forecast for blizzard conditions in cameroon	GetWeather	2
8544	Find Me The Demon Album	SearchCreativeWork	5
9741	there is warmer at serenada	GetWeather	2
11570	Find desperate theatre with Swiss army man at 8p m	SearchScreeningEvent	6
8206	i give the lady makes a rating value of 4 and a best rating of 6	RateBook	4
5461	find the video game journal of criminal law & criminology 	SearchCreativeWork	5
9637	Use Pandora to play Korean easterners	PlayMusic	3
7589	give me time to show the tenth woman in the House of Cinema	SearchScreeningEvent	6
2774	"add Yang Hyun-seok to a playlist called ""Night Out"""	AddToPlaylist	0
3729	what s the weather forecast near to fern creek this winter	GetWeather	2
8592	Rate two stars for broken spires	RateBook	4
10850	Show me the schedule of thirty-two short films about Glenn Gould in 14 minutes.	SearchScreeningEvent	6
1974	What is love in the fog?	SearchCreativeWork	5
1275	give the pirates of manhattan a 1	RateBook	4
11305	Add a song to Trap Land	AddToPlaylist	0
280	which films are in cinemas	SearchScreeningEvent	6
1471	she me the game called knowledge and decisions	SearchCreativeWork	5
4329	i want to hear to some saori atsumi from the tties on Deezer	PlayMusic	3
127	find the schedule of movie screenings	SearchScreeningEvent	6
5481	Reserve a table for one at monty's hotel secunderabad	BookRestaurant	1
8358	Is there rain in Afghanistan?	GetWeather	2
3437	i want to rate the Obama syndrome zero of 6	RateBook	4
12273	use the service zvooq to play merengue music	PlayMusic	3
9593	give me the schedule for what a wonderful place at cinemark theatres	SearchScreeningEvent	6
1194	find the schedule for the nightmare six hours from now at the nearest cinema 	SearchScreeningEvent	6
11484	Which films will be screened in the next cinema?	SearchScreeningEvent	6
12604	Book a table for me and my stepuncle in a cafeteria in Malta	BookRestaurant	1
298	play portsmouth by paul smith on google music 	PlayMusic	3
9628	rate the life and loves of a she-devil two stars	RateBook	4
7312	can you add this tune to the night out playlist	AddToPlaylist	0
11731	it should be cold in the boiling spring chill	GetWeather	2
1123	play the happiest days of our life Tommy Emmanuel	PlayMusic	3
2338	playing music from the sea depths	PlayMusic	3
12128	Add Steve Winwood to my old school metal playlist	AddToPlaylist	0
9481	Where to find a painting called Battlestations: pacifist	SearchCreativeWork	5
4217	i rate this novel 5 out of 6	RateBook	4
8396	when will it be colder than it is in southern Paris?	GetWeather	2
1210	What's the weather like in topock	GetWeather	2
9862	Will the weather be mild after 22 minutes in Alba?	GetWeather	2
3282	What is the weather like on Emma Wood's public beach?	GetWeather	2
7472	Will it be stormy near Australia?	GetWeather	2
212	Add this david cole track to my totally stress free	AddToPlaylist	0
5690	when does of stars and men play	SearchScreeningEvent	6
13023	Find that the show goes with the flow	SearchCreativeWork	5
6360	What the weather will be like in the coming hours at Eastville	GetWeather	2
8868	book a reservation for 6 at a restaurant in deersville	BookRestaurant	1
6403	play the last theme of Behzad Mirkhani	PlayMusic	3
260	Playing the Pianist in a Video Game on Netflix	PlayMusic	3
6824	Time for college rock stars in every cinema	SearchScreeningEvent	6
8773	Book for August 17, 2024 at a restaurant that serves Chowder in Manhattan	BookRestaurant	1
9156	I would give it everything: fresh from the box saga a rating of 2 points	RateBook	4
4106	what kind of movie is running in the neighbourhood	SearchScreeningEvent	6
3983	s eat somewhere in the roach	BookRestaurant	1
3870	please give me movie schedules	SearchScreeningEvent	6
7113	perform me a song from 1972 by lovely Emma Barrett	PlayMusic	3
4256	"play motion music from the film ""The Moon"""	PlayMusic	3
4889	Rate 12: The elements of great management of a 0	RateBook	4
2741	play Shinji Miyazaki's music	PlayMusic	3
8990	play talking to the universe on itunes	PlayMusic	3
12450	what cinema is playing the edge	SearchScreeningEvent	6
1106	i need reservations at khedive palace that s close in town 	BookRestaurant	1
10405	list of most popular muireann nic amhlaoibh song	PlayMusic	3
313	What's the weather like in Detroit?	GetWeather	2
10974	book an outdoor restaurant 	BookRestaurant	1
11267	Rating of this serial chronicle 0 points	RateBook	4
1948	Add this song to Isabella's club hits	AddToPlaylist	0
4985	Find a Sappho	SearchCreativeWork	5
12761	book a table at a restaurant for 10/24/2028 for me and lauren	BookRestaurant	1
5947	find a drowning man with the ground in sight	SearchCreativeWork	5
4487	book a restaurant in medford lakes on sep  8  2033 for essie  tonya and i	BookRestaurant	1
4296	play some seventies songs from joseph genaro on google music	PlayMusic	3
922	play first class tunes by joseph utsler	PlayMusic	3
846	she's me in the movie times	SearchScreeningEvent	6
12367	what weather will be within the same area of Weir Farm National Historic Site	GetWeather	2
9089	add album to metal overload playlist	AddToPlaylist	0
9708	find a photograph called wild cats on the beach	SearchCreativeWork	5
6515	Weather Outlook for West and South Carolina	GetWeather	2
2814	Evaluate the division of the 5-star trophies	RateBook	4
10411	Find the nearest movies in a movie theater	SearchScreeningEvent	6
349	Will there be snowfall in the next few days?	GetWeather	2
10203	can you find a photo of a raider	SearchCreativeWork	5
428	perform a song from Donaldson's new album, Caring for Nature, in Italian	PlayMusic	3
8943	Search for the show champagne showers	SearchCreativeWork	5
5537	Find a Koi in a Senkyo for a Chocolate TV Show	SearchCreativeWork	5
9723	Evaluate this album 0	RateBook	4
7609	find movie schedules for amc theaters	SearchScreeningEvent	6
6422	Is it possible to book a table for eight people at a spa restaurant within walking distance of the lamb metabolism?	BookRestaurant	1
6299	play melody music from 1988	PlayMusic	3
9993	play some sia furler on the last fm	PlayMusic	3
5292	rate this textbook two out of 6 points	RateBook	4
2633	find belle from yukon	SearchScreeningEvent	6
7538	Book a highly rated bar in Burkina for Georgia and me	BookRestaurant	1
10235	can super turn up get add to my emotron playlist	AddToPlaylist	0
6390	play i believe from chico buarque off of iheart	PlayMusic	3
6760	is it sunny in qatar	GetWeather	2
989	show texas review of entertainment & sports law creative song	SearchCreativeWork	5
1859	Which cinema will be shown in eleven hours?	SearchScreeningEvent	6
2938	add this wayne raney tune to my this is kudai	AddToPlaylist	0
4424	Add Track to Todo Latino	AddToPlaylist	0
12253	Playing the King of the Rings: Conquest	SearchCreativeWork	5
12212	what s the weather on groundhog day in slovenia	GetWeather	2
1611	find a TV show called Spatial Query Server	SearchCreativeWork	5
7005	Show the Schedule for Qing Qing	SearchCreativeWork	5
6802	Playing zvooq	PlayMusic	3
10729	play seven steps to heaven by wikluh sky	PlayMusic	3
1433	Reserve a table for a Macedonian restaurant	BookRestaurant	1
7155	"Find a track called ""Woman-warrior."""	SearchCreativeWork	5
2095	rebekah taylor and marcie need reservations at the clink in senegal 	BookRestaurant	1
6121	will it be hot in the cayman islands on november 12th  2035	GetWeather	2
240	play inventions for the new season	PlayMusic	3
13023	add bob klose to la mejor música para tus fiestas 	AddToPlaylist	0
12440	Check the game plan for wanda group	SearchScreeningEvent	6
10653	I'm looking for an album called the ricrion project	SearchCreativeWork	5
6656	what is the weather in arkansas the city of morrison	GetWeather	2
5508	Book cova in Frisco City for me and Therese at 8 p.m.	BookRestaurant	1
203	i give the last textbook one out of 6 points 	RateBook	4
6796	Reserve a table at a bar in Argentina	BookRestaurant	1
9040	i need a table at a brasserie in belgium	BookRestaurant	1
2629	add house afterwork to my cave Canem demos	AddToPlaylist	0
8033	i rate a skyscraper with three points	RateBook	4
1359	put before the eulogy onto acoustic blues	AddToPlaylist	0
