ID	TEXT	INTENT	SLOTS	INTENT_ID	SLOTS_ID
423	show me the flights from love field	atis_flight	O O O O O B-fromloc.airport_name I-fromloc.airport_name	9	0 0 0 0 0 69 70
3274	in economy class from dallas to baltimore arriving july seventh i'd like to know what's the cheapest ticket possible	atis_airfare	O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O O O O O O B-cost_relative O O	2	0 54 55 0 71 0 112 0 12 10 0 0 0 0 0 0 30 0 0
3543	i would like a nonstop flight from new york to las vegas on march second	atis_flight	O O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 0 64 0 0 71 72 0 112 113 0 12 10
1287	what are the cost of morning flights from atlanta to baltimore	atis_airfare	O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	2	0 0 0 0 0 46 0 0 71 0 112
2984	what flights does delta have between dallas and denver	atis_flight	O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 3 0 0 71 0 112
943	philadelphia to san francisco with one stop in dallas please	atis_flight	B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name O	9	71 0 112 113 0 64 65 0 101 0
254	show me flights from baltimore to philadelphia please	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O	9	0 0 0 0 71 0 112 0
4147	what are the flights from boston to baltimore	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
1302	i'm interested in flying from atlanta to boston i'd like to fly during breakfast	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-meal_description	9	0 0 0 0 0 71 0 112 0 0 0 0 0 79
1707	ground transportation oakland	atis_ground_service	O O B-city_name	13	0 0 25
69	i would like a flight on continental airlines on august twentieth from washington to pittsburgh	atis_flight	O O O O O O B-airline_name I-airline_name O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 3 4 0 39 37 0 71 0 112
2129	show me information on ground transportation for dallas	atis_ground_service	O O O O O O O B-city_name	13	0 0 0 0 0 0 0 25
4176	what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh	atis_aircraft	O O O B-mod O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	1	0 0 0 81 0 0 0 0 71 0 112 0 12 10
3544	do you have an american airlines flight from denver to san francisco in the early morning	atis_flight	O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day B-depart_time.period_of_day	9	0 0 0 0 3 4 0 0 71 0 112 113 0 0 46 46
3398	boston to denver monday	atis_flight	B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	9	71 0 112 36
3684	list all flights from nashville to seattle	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 71 0 112
4095	what flights stop in atlanta before noon	atis_flight	O O O O B-stoploc.city_name B-depart_time.time_relative B-depart_time.time	9	0 0 0 0 101 52 50
1116	what city is the airport mco in	atis_city	O O O O O B-fromloc.airport_code O	7	0 0 0 0 0 68 0
215	flights from baltimore to philadelphia please	atis_flight	O O B-fromloc.city_name O B-toloc.city_name O	9	0 0 71 0 112 0
4122	can you tell me the flights on october fifteenth 1991 from boston to oakland	atis_flight	O O O O O O O B-depart_date.month_name B-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 0 39 37 42 0 71 0 112
3815	what airlines fly from boston to pittsburgh	atis_airline	O O O O B-fromloc.city_name O B-toloc.city_name	3	0 0 0 0 71 0 112
4043	can you give me information on transportation from the airport in philadelphia to downtown philadelphia	atis_ground_service	O O O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name	13	0 0 0 0 0 0 0 0 0 0 0 71 0 0 112
2330	what is the least expensive airfare between boston and baltimore	atis_airfare	O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name	2	0 0 0 30 31 0 0 71 0 112
1901	what flights go from dallas to denver after 3 pm	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 0 71 0 112 52 50 51
3418	what flights are available between baltimore and boston on august twelfth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 0 0 71 0 112 0 39 37
3683	find me the earliest flight from boston to atlanta and the latest return to boston on the same day	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod O O B-toloc.city_name O O O B-return_date.date_relative	9	0 0 0 61 0 0 71 0 112 0 0 61 0 0 112 0 0 0 87
927	what flights are available on sunday to pittsburgh from san francisco	atis_flight	O O O O O B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name	9	0 0 0 0 0 36 0 112 0 71 72
3561	show me all flights arriving at love field from other airports	atis_flight	O O O O O O B-toloc.airport_name I-toloc.airport_name O O O	9	0 0 0 0 0 0 110 111 0 0 0
4428	what is the fare on november seventh going one way from dallas to san francisco	atis_airfare	O O O O O B-depart_date.month_name B-depart_date.day_number O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	2	0 0 0 0 0 39 37 0 96 97 0 71 0 112 113
2211	what is the arrival time in san francisco for the 755 am flight leaving washington	atis_flight_time	O O O B-flight_time I-flight_time O B-fromloc.city_name I-fromloc.city_name O O B-depart_time.time I-depart_time.time O O B-fromloc.city_name	11	0 0 0 66 67 0 71 72 0 0 50 51 0 0 71
70	do you have a flight on wednesday from denver to washington dc nonstop	atis_flight	O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code B-flight_stop	9	0 0 0 0 0 0 36 0 71 0 112 115 64
3855	please book for me a flight on twa from washington dc to san francisco earliest possible time	atis_flight	O O O O O O O B-airline_code O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name B-flight_mod I-flight_mod I-flight_mod	9	0 0 0 0 0 0 0 2 0 71 73 0 112 113 61 62 62
2193	what are all the flights on delta in and out of fort worth	atis_flight	O O O O O O B-airline_name O O O O B-fromloc.city_name I-fromloc.city_name	9	0 0 0 0 0 0 3 0 0 0 0 71 72
3140	okay for now i would like information on a flight on april twenty seventh from pittsburgh to atlanta leaving early in the morning about 8 o'clock	atis_flight	O O O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_mod O O B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 0 0 0 0 0 0 0 0 39 37 38 0 71 0 112 0 45 0 0 46 52 50 51
656	show me all flights from atlanta to dallas round trip less than 1100 dollars	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip B-cost_relative O B-fare_amount I-fare_amount	9	0 0 0 0 0 71 0 112 96 97 30 0 56 57
752	what flights go from atlanta to washington dc on thursday	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name	9	0 0 0 0 71 0 112 115 0 36
328	on eastern flight 825 flying from atlanta to denver can you tell me what type of aircraft is used on a flight when it leaves at 555	atis_flight	O B-airline_name O B-flight_number O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O O O O O O B-depart_time.time	9	0 3 0 63 0 0 71 0 112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50
3925	what are the afternoon flights from denver to san francisco	atis_flight	O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 46 0 0 71 0 112 113
3483	find me the latest return flight from atlanta to boston on the same day	atis_flight	O O O B-flight_mod O O O B-fromloc.city_name O B-toloc.city_name O O O B-return_date.date_relative	9	0 0 0 61 0 0 0 71 0 112 0 0 0 87
4254	please list the flights from charlotte to long beach arriving after lunch time	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.period_of_day I-arrive_time.period_of_day	9	0 0 0 0 0 71 0 112 113 0 23 17 18
2778	what is the first flight after 8 am from boston to san francisco	atis_flight	O O O B-flight_mod O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 61 0 52 50 51 0 71 0 112 113
2724	are there any thrift economy flights to san francisco from boston	atis_flight	O O O B-class_type B-economy O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name	9	0 0 0 27 54 0 0 112 113 0 71
3135	show me the available flights from san francisco to boston on november twenty fourth	atis_flight	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	9	0 0 0 0 0 0 71 72 0 112 0 39 37 38
1131	is there an airline that has a flight from philadelphia to san francisco with a stop in dallas	atis_airline	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name	3	0 0 0 0 0 0 0 0 0 71 0 112 113 0 0 0 0 101
3759	give me the continental flights from chicago to seattle on saturday morning	atis_flight	O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	9	0 0 0 3 0 0 71 0 112 0 36 46
952	i would like to book a flight on continental airlines from chicago to seattle on june first	atis_flight	O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 0 0 0 0 0 3 4 0 71 0 112 0 39 37
4375	list all flights going from boston to atlanta after 6 o'clock pm on wednesday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name	9	0 0 0 0 0 71 0 112 52 50 51 51 0 36
1023	i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning	atis_flight	O O O O O O O O B-connect O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O B-depart_date.today_relative B-depart_time.period_of_day	9	0 0 0 0 0 0 0 0 29 0 0 71 72 74 0 112 116 0 0 40 46
1299	what am flights are available from pittsburgh to boston	atis_flight	O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name	9	0 46 0 0 0 0 71 0 112
904	okay give me the flights that leave denver after 7 pm next monday arriving in boston	atis_flight	O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.date_relative B-depart_date.day_name O O B-toloc.city_name	9	0 0 0 0 0 0 0 71 52 50 51 35 36 0 0 112
3862	flight numbers from columbus to minneapolis tomorrow	atis_flight_no	O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative	10	0 0 0 71 0 112 40
3955	i would like a nonstop flight from memphis to las vegas on march second	atis_flight	O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 0 64 0 0 71 0 112 113 0 12 10
3151	show me the lowest fare for a round trip flight from baltimore to dallas	atis_airfare	O O O B-cost_relative O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	2	0 0 0 30 0 0 0 96 97 0 0 71 0 112
1387	list the flights arriving in baltimore from denver on august third	atis_flight	O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 0 0 112 0 71 0 12 10
4370	give me the latest northwest airlines flight from milwaukee to tacoma tomorrow	atis_flight	O O O B-flight_mod B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative	9	0 0 0 61 3 4 0 0 71 0 112 40
409	what's the next smallest plane after a turboprop	atis_aircraft	O O O B-mod O O O O	1	0 0 0 81 0 0 0 0
1199	what does fare code qo mean	atis_abbreviation	O O O O B-fare_basis_code O	0	0 0 0 0 58 0
2662	what airport in new york is closest to downtown	atis_airport	O O O B-fromloc.city_name I-fromloc.city_name O B-mod O O	4	0 0 0 71 72 0 81 0 0
3247	what is the fare code y and what is the fare code h	atis_abbreviation	O O O O O B-fare_basis_code O O O O O O B-fare_basis_code	0	0 0 0 0 0 58 0 0 0 0 0 0 58
3082	please list the cost of all flights from philadelphia to denver airport next sunday	atis_airfare	O O O O O O O O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name B-depart_date.date_relative B-depart_date.day_name	2	0 0 0 0 0 0 0 0 71 0 110 111 35 36
2300	what is sa	atis_abbreviation	O O B-days_code	0	0 0 34
1756	all right what us air flights leave from indianapolis to san diego after 130 in the afternoon	atis_flight	O O O B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day	9	0 0 0 3 4 0 0 0 71 0 112 113 52 50 0 0 46
2555	please show me flights which cost less than or equal to 466 dollars from new york to miami leaving on a tuesday	atis_flight	O O O O O O B-cost_relative O O O O B-fare_amount I-fare_amount O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name	9	0 0 0 0 0 0 30 0 0 0 0 56 57 0 71 72 0 112 0 0 0 36
493	flights from indianapolis to seattle	atis_flight	O O B-fromloc.city_name O B-toloc.city_name	9	0 0 71 0 112
297	show me the flights from baltimore to dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
2782	find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm	atis_flight	O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	9	0 0 0 0 0 96 97 0 0 71 0 112 0 23 21 22
1551	flights from cincinnati to los angeles departing after 718 am	atis_flight	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 71 0 112 113 0 52 50 51
1348	what are the coach fares from la to charlotte monday morning	atis_airfare	O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	2	0 0 0 27 0 0 71 0 112 36 46
2614	give me all the flights from miami to chicago on american airlines	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	9	0 0 0 0 0 0 71 0 112 0 3 4
2554	i'm interested in the cheapest fare from washington to fort worth	atis_airfare	O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	2	0 0 0 0 30 0 0 71 0 112 113
3306	what ground transportation is available from the pittsburgh airport	atis_ground_service	O O O O O O O B-fromloc.airport_name I-fromloc.airport_name	13	0 0 0 0 0 0 0 69 70
3933	i want a round trip fare from new york to san jose	atis_airfare	O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	2	0 0 0 96 97 0 0 71 72 0 112 113
2139	again i will repeat i want to make a one way flight from boston to atlanta will you tell me how much the fares are i would like the cheapest fare	atis_airfare	O O O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O O B-cost_relative O	2	0 0 0 0 0 0 0 0 0 96 97 0 0 71 0 112 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0
4030	please list flights between san francisco and denver	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 71 72 0 112
2753	what flights does american airlines have from boston to dallas	atis_flight	O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 3 4 0 0 71 0 112
664	what limousine service in los angeles	atis_ground_service	O B-transport_type O O B-city_name I-city_name	13	0 118 0 0 25 26
3575	how much does dl 746 cost	atis_airfare	O O O B-airline_code B-flight_number O	2	0 0 0 2 63 0
1074	list ground transportation options at phoenix	atis_ground_service	O O O O O B-city_name	13	0 0 0 0 0 25
170	show me the latest flight to love field	atis_flight	O O O B-flight_mod O O B-toloc.airport_name I-toloc.airport_name	9	0 0 0 61 0 0 110 111
4383	i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-or O O O O O	9	0 0 0 0 0 71 72 0 112 0 0 0 0 0 112 23 21 22 83 0 0 0 0 0
2529	show me the flights from boston to san francisco that stop in dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name	9	0 0 0 0 0 71 0 112 113 0 0 0 101
2687	please list the american airlines flights from houston to milwaukee	atis_flight	O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 3 4 0 0 71 0 112
1726	show me all fares from new york to miami leaving on a tuesday	atis_airfare	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name	2	0 0 0 0 0 71 72 0 112 0 0 0 36
4039	all flights from sfo to long beach	atis_flight	O O O B-fromloc.airport_code O B-toloc.city_name I-toloc.city_name	9	0 0 0 68 0 112 113
1089	on tuesday i'd like to fly from detroit to st. petersburg	atis_flight	O B-depart_date.day_name O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 36 0 0 0 0 0 71 0 112 113
3488	does any airline have an early afternoon flight from boston to denver	atis_airline	O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	3	0 0 0 0 0 46 46 0 0 71 0 112
3370	what are the flights from atlanta to dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
1150	does continental fly from denver to pittsburgh	atis_flight	O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	9	0 3 0 0 71 0 112
2120	how many delta flights leave from washington	atis_quantity	O O B-airline_name O O O B-fromloc.city_name	15	0 0 3 0 0 0 71
847	flight from salt lake city to oakland california	atis_flight	O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name	9	0 0 71 72 72 0 112 116
4388	i need a first class ticket on united airlines from denver to baltimore scheduled for december seventeenth	atis_airfare	O O O B-class_type I-class_type O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number	2	0 0 0 27 28 0 0 3 4 0 71 0 112 0 0 39 37
4046	show me boston to oakland flights	atis_flight	O O B-fromloc.city_name O B-toloc.city_name O	9	0 0 71 0 112 0
454	what flights go from philadelphia to san francisco with a stopover in dallas	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name	9	0 0 0 0 71 0 112 113 0 0 0 0 101
3922	show me flights to philadelphia coming from baltimore or denver or pittsburgh	atis_flight	O O O O B-toloc.city_name O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name	9	0 0 0 0 112 0 0 71 83 71 83 71
387	okay i need to get a flight from houston to seattle	atis_flight	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 0 0 71 0 112
799	please show me flights from dallas to denver	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
812	what's the latest flight from san jose to houston	atis_flight	O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 61 0 0 71 72 0 112
4297	flights from baltimore denver and pittsburgh to philadelphia where the round trip fare for each is less than 1000 dollars	atis_flight	O O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O O O O B-cost_relative O B-fare_amount I-fare_amount	9	0 0 71 71 0 71 0 112 0 0 96 97 0 0 0 0 30 0 56 57
2624	show all flights from denver to san francisco	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 0 71 0 112 113
1728	how long is the flight from atlanta to san francisco at noon on november seventh	atis_distance	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time O B-depart_date.month_name B-depart_date.day_number	8	0 0 0 0 0 0 71 0 112 113 0 50 0 39 37
4210	does any airline have an afternoon flight from boston to oakland	atis_airline	O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	3	0 0 0 0 0 46 0 0 71 0 112
2532	i need late flight wednesday from oakland to salt lake city	atis_flight	O O B-flight_mod O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	9	0 0 61 0 36 0 71 0 112 113 113
3001	what is the earliest flight in the morning from boston to pittsburgh	atis_flight	O O O B-flight_mod O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 61 0 0 0 46 0 71 0 112
3049	i want an early morning flight between philadelphia and pittsburgh on tuesday morning	atis_flight	O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	9	0 0 0 46 46 0 0 71 0 112 0 36 46
3733	i would like to fly from atlanta to philadelphia	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 71 0 112
1191	show me a list of flights from boston to dc arriving before 9 am on july twenty second	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.state_code O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.month_name B-arrive_date.day_number I-arrive_date.day_number	9	0 0 0 0 0 0 0 71 0 115 0 23 21 22 0 12 10 11
1280	show me the ground transportation in denver	atis_ground_service	O O O O O O B-city_name	13	0 0 0 0 0 0 25
2953	i need a flight from toronto to san diego with a layover in washington dc on air canada	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name B-stoploc.state_code O B-airline_name I-airline_name	9	0 0 0 0 0 71 0 112 113 0 0 0 0 101 103 0 3 4
933	what flights are there between atlanta and denver	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
3530	please show me all round trip flights from burbank to tacoma	atis_flight	O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 96 97 0 0 71 0 112
3776	what flights go from boston to san francisco with a stop in dallas	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name	9	0 0 0 0 71 0 112 113 0 0 0 0 101
951	what flights leave after 7 pm from boston to pittsburgh	atis_flight	O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 52 50 51 0 71 0 112
3548	what airlines fly from boston to pittsburgh	atis_airline	O O O O B-fromloc.city_name O B-toloc.city_name	3	0 0 0 0 71 0 112
1753	show me the flights that leave on thursday mornings from atlanta to washington and include whether meals are offered and what the prices are	atis_flight	O O O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O B-meal O O O O O O O	9	0 0 0 0 0 0 0 36 46 0 71 0 112 0 0 0 76 0 0 0 0 0 0 0
3200	please give all flights from dallas to oakland california monday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name B-depart_date.day_name	9	0 0 0 0 0 71 0 112 116 36
2883	i'm sorry i want to book a flight from atlanta to denver colorado	atis_flight	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name	9	0 0 0 0 0 0 0 0 0 71 0 112 116
3388	how much does it cost to fly one way from boston to washington first class	atis_airfare	O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type	2	0 0 0 0 0 0 0 96 97 0 71 0 112 27 28
259	tell me about ground transportation at san francisco	atis_ground_service	O O O O O O B-city_name I-city_name	13	0 0 0 0 0 0 25 26
2708	show me all flights from montreal	atis_flight	O O O O O B-fromloc.city_name	9	0 0 0 0 0 71
3328	on april sixth i would like to book an early morning flight from tampa to charlotte	atis_flight	O B-depart_date.month_name B-depart_date.day_number O O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	9	0 39 37 0 0 0 0 0 0 46 46 0 0 71 0 112
3804	what is the latest flight available between san francisco and boston	atis_flight	O O O B-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 61 0 0 0 71 72 0 112
724	show me all flights to dallas that are less than 1500 dollars round trip	atis_flight	O O O O O B-toloc.city_name O O B-cost_relative O B-fare_amount I-fare_amount B-round_trip I-round_trip	9	0 0 0 0 0 112 0 0 30 0 56 57 96 97
180	is there ground transportation from the atlanta airport to downtown atlanta	atis_ground_service	O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name	13	0 0 0 0 0 0 69 70 0 0 112
1510	define airline hp	atis_airline	O O B-airline_code	3	0 0 2
3757	please list the morning flights from st. louis to st. paul	atis_flight	O O O B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 46 0 0 71 72 0 112 113
2042	find travel arrangements for a round trip flight from dallas to pittsburgh	atis_flight	O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 96 97 0 0 71 0 112
640	please list all flights from philadelphia to boston	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
2888	what delta flights are available to fly from philadelphia to boston	atis_flight	O B-airline_name O O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 3 0 0 0 0 0 0 71 0 112
3142	show me all the flights from milwaukee to orlando that leave after noon on wednesday and before noon on thursday	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time O B-depart_date.day_name O B-depart_time.time_relative B-depart_time.time O B-depart_date.day_name	9	0 0 0 0 0 0 71 0 112 0 0 52 50 0 36 0 52 50 0 36
3007	sunday flights from new york city to las vegas	atis_flight	B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	36 0 0 71 72 72 0 112 113
3180	what flights depart baltimore on friday and arrive in san francisco by 8 pm	atis_flight	O O O B-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	9	0 0 0 71 0 36 0 0 0 112 113 23 21 22
4328	all flights from cleveland to newark	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 71 0 112
1204	what aircraft has the largest seating capacity	atis_aircraft	O O O O B-mod O O	1	0 0 0 0 81 0 0
1203	all flights to baltimore after 12 pm	atis_flight	O O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 112 52 50 51
595	what are the flights from baltimore to dallas on sunday afternoon	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	9	0 0 0 0 0 71 0 112 0 36 46
1346	show me the earliest flights from boston to denver on wednesday	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	9	0 0 0 61 0 0 71 0 112 0 36
3893	okay can you tell me the earliest flight which leaves from philadelphia to dallas	atis_flight	O O O O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 61 0 0 0 0 71 0 112
