id	utterance	slot_labels	intent	intent_ID	slots_ID
863	i would like to see the flights from baltimore to philadelphia please	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 82 82 82 38 82 155 82
864	give me flights from atlanta to baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155
865	i want a flight departing from newark to los angeles that leaves in the morning	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 82 38 82 155 156 82 82 82 82 52
866	list the flights from baltimore to seattle that stop in minneapolis	O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight	2	82 82 82 82 38 82 155 82 82 82 26
867	i need a flight from pittsburgh to new york departing after 5 pm	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 82 38 82 155 156 82 127 137 138
868	show me all flights from phoenix to milwaukee on american airlines on wednesday	O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 82 149 150 82 113
869	which are the least expensive flights between dallas and baltimore on july nineteenth	O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	82 82 82 87 88 82 82 38 82 155 82 103 95
870	show me all flights from san francisco to denver	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 39 82 155
871	round trip flights between houston and las vegas	B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	46 47 82 82 38 82 155 156
872	what american airlines flights depart milwaukee for phoenix on saturday or sunday	O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name	atis_flight	2	82 149 150 82 82 38 82 155 82 113 147 113
873	i'm looking for a flight that goes from ontario to westchester and stops in chicago	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight	2	82 82 82 82 82 82 82 82 38 82 155 82 82 82 26
874	list nonstop flights from baltimore washington airport to oakland that depart in the afternoon	O B-flight_stop O O B-fromloc.city_name B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name O O O O B-arrive_time.period_of_day	atis_flight	2	82 151 82 82 38 99 100 82 155 82 82 82 82 80
875	show me the flights that go from san diego to newark new jersey by way of houston	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name O O O B-stoploc.city_name	atis_flight	2	82 82 82 82 82 82 82 38 39 82 155 36 37 82 82 82 26
876	what flights are there from dallas to pittsburgh on monday morning	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 38 82 155 82 113 52
877	i need flight information on saturday for a flight from philadelphia to dallas	O O O O O B-depart_date.day_name O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 113 82 82 82 82 38 82 155
878	what night flight do you have from san francisco to denver on united on the evening of august twenty seventh	O B-depart_time.period_of_day O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	atis_flight	2	82 52 82 82 82 82 82 38 39 82 155 82 149 82 82 52 82 103 95 96
879	what are the flights from philadelphia to dallas on october first 1991	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number B-depart_date.year	atis_flight	2	82 82 82 82 82 38 82 155 82 103 95 123
880	list all tuesday night flights from boston to denver	O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 113 52 82 82 38 82 155
881	what flights available between pittsburgh and baltimore on august eleventh	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	82 82 82 82 38 82 155 82 103 95
882	i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O O B-toloc.city_name O O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155 82 82 38 82 155 82 82 38 82 82 155 82 82 155
883	give me a flight from newark to tampa on friday	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 82 113
884	what are the flights from pittsburgh to baltimore	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155
885	list the american airlines flights from dallas to san francisco	O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 149 150 82 82 38 82 155 156
886	what afternoon flights are available from pittsburgh to atlanta on a weekday	O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod	atis_flight	2	82 52 82 82 82 82 38 82 155 82 82 58
887	i'd like a flight on united airlines from dallas to san francisco that leaves after 815 am	O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 82 149 150 82 38 82 155 156 82 82 127 137 138
888	flights from indianapolis to seattle washington	O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name	atis_flight	2	82 82 38 82 155 36
889	i'd like to find a flight from tampa to montreal that makes a stop in new york	O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name I-stoploc.city_name	atis_flight	2	82 82 82 82 82 82 82 38 82 155 82 82 82 82 82 26 27
890	show the flights that leave philadelphia that go to atlanta that leave early on thursday morning	O O O O O B-fromloc.city_name O O O B-toloc.city_name O O B-depart_time.period_mod O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 38 82 82 82 155 82 82 109 82 113 52
891	show me next wednesday's flights between phoenix and milwaukee	O O B-depart_date.date_relative B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 22 113 82 82 38 82 155
892	show me flights from philadelphia to baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155
893	show me the flights from boston to san francisco leaving after 4 pm on friday	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 156 82 127 137 138 82 113
894	what is the cheapest round trip flight from denver to atlanta	O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 87 46 47 82 82 38 82 155
895	can you show me flights that are economy class from baltimore to dallas	O O O O O O O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 82 10 11 82 38 82 155
896	what is the earliest flight from boston to san francisco that serves a meal	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal	atis_flight	2	82 82 82 58 82 82 38 82 155 156 82 82 82 6
897	okay i'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock	O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	82 82 82 82 82 82 82 82 82 82 38 82 82 82 155 12 143 144
898	earliest flight from atlanta to philadelphia	B-flight_mod O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	58 82 82 38 82 155
899	what flights from indianapolis to memphis	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 38 82 155
900	when is the first flight in the morning from boston to denver	O O O B-flight_mod O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 58 82 82 82 52 82 38 82 155
901	show me the nonstop flights from nashville to st. louis	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 151 82 82 38 82 155 156
902	show flights from atlanta to baltimore	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 38 82 155
903	are there any nonstop flights from san francisco to boston on thursdays	O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-arrive_date.day_name	atis_flight	2	82 82 82 151 82 82 38 39 82 155 82 64
904	thank you for that information now i would like information on a flight on april sixteen from atlanta to philadelphia early in the morning	O O O O O O O O O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 82 82 82 82 82 82 82 82 82 103 95 82 38 82 155 109 82 82 52
905	i'd like flights going from boston to atlanta leaving on august sixth in the afternoon	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 38 82 155 82 82 103 95 82 82 52
906	i need to fly from denver to san francisco tuesday	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 156 113
907	i want to fly from milwaukee to orlando on either wednesday evening or thursday morning	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day B-or B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 38 82 155 82 82 113 52 147 113 52
908	all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday	O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.time I-arrive_time.time B-arrive_date.date_relative B-arrive_date.day_name	atis_flight	2	82 82 82 38 82 155 82 82 82 143 144 101 64
909	list all flights departing from general mitchell	O O O O O B-fromloc.airport_name I-fromloc.airport_name	atis_flight	2	82 82 82 82 82 99 100
910	show me the flights from atlanta to boston	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155
911	what are the delta flights from dallas to boston	O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 149 82 82 38 82 155
912	show me all flights from boston to dfw	O O O O O B-fromloc.city_name O B-toloc.airport_code	atis_flight	2	82 82 82 82 82 38 82 139
913	on thursday i'd like a flight from st. petersburg to miami	O B-depart_date.day_name O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 113 82 82 82 82 82 38 39 82 155
914	please find me a flight between boston and philadelphia that arrives in philadelphia close to 5 pm	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time	atis_flight	2	82 82 82 82 82 82 38 82 155 82 82 82 155 12 82 143 144
915	what northwest airline flights leave denver before noon	O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time	atis_flight	2	82 149 150 82 82 38 127 137
916	from denver to baltimore	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 38 82 155
917	i'm trying to find a flight from columbus to phoenix through cincinnati	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name	atis_flight	2	82 82 82 82 82 82 82 38 82 155 82 26
918	flight information between washington and denver on september third	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	82 82 82 38 82 155 82 103 95
919	what flights go from boston to denver before 10 am	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 38 82 155 127 137 138
920	flights from charlotte to baltimore	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 38 82 155
921	please list all flights from dallas to philadelphia on monday	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 82 113
922	list all united flights from boston to san francisco	O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 149 82 82 38 82 155 156
923	are there any flights from boston to san francisco with a stopover in dallas	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name	atis_flight	2	82 82 82 82 82 38 82 155 156 82 82 82 82 26
924	i need a flight from san francisco to pittsburgh from pittsburgh to new york and then new york to san francisco	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 38 39 82 155 82 38 82 155 156 82 82 38 39 82 155 156
925	what flights from atlanta to st. louis on tuesday arriving around 230 pm	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	82 82 82 38 82 155 156 82 113 82 12 143 144
926	show me the flights to love field from all other airports	O O O O O B-toloc.airport_name I-toloc.airport_name O O O O	atis_flight	2	82 82 82 82 82 16 17 82 82 82 82
927	show me all flights from montreal	O O O O O B-fromloc.city_name	atis_flight	2	82 82 82 82 82 38
928	is there a flight departing from san francisco and arriving in oakland on november seventh in the evening	O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O O B-arrive_time.period_of_day	atis_flight	2	82 82 82 82 82 82 38 39 82 82 82 155 82 125 115 82 82 80
929	show me the flights from denver to westchester county	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155 156
930	can you tell me the latest evening flight from atlanta to denver on july seventh	O O O O O B-flight_mod B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	82 82 82 82 82 58 52 82 82 38 82 155 82 103 95
931	show me all flights from denver or philadelphia or pittsburgh to baltimore	O O O O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 147 38 147 38 82 155
932	flights from las vegas to montreal	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 38 39 82 155
933	does midwest express serve cleveland	O B-airline_name O O B-city_name	atis_flight	2	82 149 82 82 135
934	list all flights arriving and departing at general mitchell international	O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name	atis_flight	2	82 82 82 82 82 82 82 99 100 100
935	okay i'm looking for a flight from tampa to st. louis leaving before 10 am any day	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O O	atis_flight	2	82 82 82 82 82 82 82 38 82 155 156 82 127 137 138 82 82
936	what are all flights from boston to denver	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155
937	give me a flight from memphis to las vegas and new york city to las vegas on sunday that arrive at the same time	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O O O O O O	atis_flight	2	82 82 82 82 82 38 82 155 156 82 38 39 39 82 155 156 82 113 82 82 82 82 82 82
938	list all flights on continental departing on monday before noon from denver to chicago	O O O O B-airline_name O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 149 82 82 113 127 137 82 38 82 155
939	flights from newark to cleveland 5 o'clock pm daily	O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time I-depart_time.time I-depart_time.time B-flight_days	atis_flight	2	82 82 38 82 155 137 138 138 18
940	on tuesday i'd like to fly from detroit to st. petersburg	O B-depart_date.day_name O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 113 82 82 82 82 82 38 82 155 156
941	find a flight from san francisco to boston on wednesday	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 38 39 82 155 82 113
942	what is the cheapest flight from dallas to baltimore	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 87 82 82 38 82 155
943	what flights are there from newark to seattle on saturday	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 82 113
944	please list all the takeoffs and landings for general mitchell international	O O O O O O O O B-airport_name I-airport_name I-airport_name	atis_flight	2	82 82 82 82 82 82 82 82 157 158 158
945	please list the morning flights from kansas city to atlanta	O O O B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 52 82 82 38 39 82 155
946	i want to leave boston at 838 and arrive in denver at 1110 in the morning	O O O O B-fromloc.city_name O B-depart_time.time O O O B-toloc.city_name O B-arrive_time.time O O B-arrive_time.period_of_day	atis_flight	2	82 82 82 82 38 82 137 82 82 82 155 82 143 82 82 80
947	i would like one flight from kansas city to st. paul arriving around dinnertime 6 pm	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.period_of_day O O	atis_flight	2	82 82 82 82 82 82 38 39 82 155 156 82 12 80 82 82
948	list nonstop flights from baltimore to newark on wednesday before noon	O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time	atis_flight	2	82 151 82 82 38 82 155 82 64 12 143
949	i'm looking for a flight traveling from boston to denver one way and the cheapest way possible	O O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O O B-cost_relative O O	atis_flight	2	82 82 82 82 82 82 82 38 82 155 46 47 82 82 87 82 82
950	i would like a us air flight from toronto to san diego with a stopover in denver please	O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O	atis_flight	2	82 82 82 82 149 150 82 82 38 82 155 156 82 82 82 82 26 82
951	what flights are there from new york city to las vegas	O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 38 39 39 82 155 156
952	i would like a flight from kansas city to st. paul departing at 4 pm	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 82 82 38 39 82 155 156 82 82 137 138
953	i'd like a flight leaving atlanta august seventh and arriving in denver colorado august seventh leaving in the afternoon	O O O O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number O O O B-toloc.city_name B-toloc.state_name B-arrive_date.month_name B-arrive_date.day_number O O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 38 103 95 82 82 82 155 36 125 115 82 82 82 52
954	show first flight from philadelphia to dallas	O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 58 82 82 38 82 155
955	list the flights from philadelphia to dallas on american airlines	O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_flight	2	82 82 82 82 38 82 155 82 149 150
956	find a nonstop flight between boston and washington arriving in washington around 5 pm	O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	82 82 151 82 82 38 82 155 82 82 155 12 143 144
957	give me the continental flights from chicago to seattle on saturday morning	O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 82 149 82 82 38 82 155 82 113 52
958	show me all flights from pittsburgh to boston both direct and connecting that depart pittsburgh after 7 pm	O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 82 38 82 155 82 82 82 82 82 82 38 127 137 138
959	show me the flights from pittsburgh to baltimore	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155
960	show me all the flights from montreal to detroit	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 38 82 155
961	show me all flights from san francisco to la guardia nonstop	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name B-flight_stop	atis_flight	2	82 82 82 82 82 38 39 82 16 17 151
962	show me flights from philadelphia to baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155
963	show me all the delta flights leaving pittsburgh between 12 and 4 in the afternoon	O O O O B-airline_name O O B-fromloc.city_name O B-depart_time.start_time O B-depart_time.end_time O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 149 82 82 38 82 131 82 0 82 82 52
964	could you please show me all flights from charlotte to milwaukee	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 82 82 38 82 155
965	i'd like to find the earliest flight possible from san francisco to atlanta	O O O O O B-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 58 82 82 82 38 39 82 155
966	what flights are available on wednesday from atlanta to washington dc	O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code	atis_flight	2	82 82 82 82 82 113 82 38 82 155 93
967	i would like information information on flights from san francisco to denver on thursday morning	O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 82 82 82 38 39 82 155 82 113 52
968	please list the flights from st. paul to kansas city on friday night that serve meals	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O B-meal	atis_flight	2	82 82 82 82 82 38 39 82 155 156 82 113 52 82 82 6
969	flights from chicago to denver on continental on saturday morning	O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 38 82 155 82 149 82 113 52
970	i need a return flight from chicago to kansas city leaving chicago around 7 in the evening on the day following next wednesday	O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day O O O B-depart_date.date_relative O B-depart_date.day_name	atis_flight	2	82 82 82 46 82 82 38 82 155 156 82 38 127 137 82 82 52 82 82 82 22 82 113
971	what is the cheapest way to travel round trip from milwaukee to san francisco	O O O B-cost_relative O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 87 82 82 82 46 47 82 38 82 155 156
972	what flights are there from pittsburgh to san francisco on friday	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 82 38 82 155 156 82 113
973	flights from la guardia to jfk	O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.airport_code	atis_flight	2	82 82 99 100 82 139
974	find me the earliest boston departure for atlanta and the lastest return trip from atlanta so that i can be in atlanta the longest amount of time but return to boston the same day	O O O B-flight_mod B-fromloc.city_name O O B-toloc.city_name O O B-flight_mod O O O B-fromloc.city_name O O O O O O B-toloc.city_name O O O O O O O O B-toloc.city_name O O B-return_date.date_relative	atis_flight	2	82 82 82 58 38 82 82 155 82 82 58 82 82 82 38 82 82 82 82 82 82 155 82 82 82 82 82 82 82 82 155 82 82 76
975	an american airlines flight first class from philadelphia to dallas	O B-airline_name I-airline_name O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 149 150 82 24 25 82 38 82 155
976	list the flights from houston to st. paul	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155 156
977	what are the flights from kansas city to burbank on saturday may twenty two on america west	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-airline_name I-airline_name	atis_flight	2	82 82 82 82 82 38 39 82 155 82 113 103 95 96 82 149 150
978	flights from st. paul to houston	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 38 39 82 155
979	are there any flights from boston to san francisco which stop in washington dc	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name B-stoploc.state_code	atis_flight	2	82 82 82 82 82 38 82 155 156 82 82 82 26 70
980	all flights from boston to washington dc on november eleventh before 10 am	O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 38 82 155 93 82 103 95 127 137 138
981	denver to philadelphia monday	B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	atis_flight	2	38 82 155 113
982	nonstop flights denver to kansas city	B-flight_stop O B-toloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	151 82 155 82 155 156
983	i would like direct coach flights from pittsburgh to atlanta	O O O B-connect B-class_type O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 68 24 82 82 38 82 155
984	what flights are there arriving in chicago on continental after 11 pm	O O O O O O B-toloc.city_name O B-airline_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	82 82 82 82 82 82 155 82 149 12 143 144
985	can you list all nonstop flights departing from st. petersburg and arriving in charlotte	O O O O B-flight_stop O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name	atis_flight	2	82 82 82 82 151 82 82 82 38 39 82 82 82 155
986	can you tell me about flights from san jose to nashville on saturday afternoon	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 82 82 38 39 82 155 82 113 52
987	please give me flights available from denver to philadelphia	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 38 82 155
988	dallas to oakland saturday	B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	atis_flight	2	38 82 155 113
989	i need to go from philadelphia to dallas	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155
990	only show continental flights	O O B-airline_name O	atis_flight	2	82 82 149 82
991	oakland to denver	B-fromloc.city_name O B-toloc.city_name	atis_flight	2	38 82 155
992	show me flights between new york city and las vegas on sunday	O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 82 82 38 39 39 82 155 156 82 113
993	can you tell me the flights on october fifteenth 1991 from boston to oakland	O O O O O O O B-depart_date.month_name B-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 82 103 95 123 82 38 82 155
994	what flights from chicago to denver in the morning	O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day	atis_flight	2	82 82 82 38 82 155 82 82 52
995	what are the flights from washington dc to denver	O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 30 82 155
