ID	TEXT	INTENT	SLOTS	INTENT_ID	SLOTS_ID
11691	what films are playing at pacific theatres	SearchScreeningEvent	O B-movie_type O O O B-location_name I-location_name	6	0 28 0 0 0 24 25
7134	when was the album start a fire released	SearchCreativeWork	O O O B-object_type B-object_name I-object_name I-object_name O	5	0 0 0 40 34 35 35 0
11201	is the singing nun at regal entertainment group	SearchScreeningEvent	O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name	6	0 26 27 27 0 24 25 25
7254	is it overcast in brazil in within walking distance	GetWeather	O O B-condition_description O B-country O B-spatial_relation I-spatial_relation I-spatial_relation	2	0 0 8 0 10 0 63 64 64
4007	play shadowplay by dana on deezer	PlayMusic	O B-track O B-artist O B-service	3	0 69 0 3 0 59
9357	give this current essay a 3 out of 6	RateBook	O O B-object_select B-object_type O B-rating_value O O B-best_rating	4	0 0 38 40 0 52 0 0 5
1610	find the movie schedules for nearby movies	SearchScreeningEvent	O O B-object_type I-object_type O B-spatial_relation B-movie_type	6	0 0 40 41 0 63 28
939	find the american journal of sports medicine picture	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type	5	0 0 34 35 35 35 35 40
6066	what films are showing at the closest movie theatre	SearchScreeningEvent	O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type	6	0 28 0 0 0 0 63 32 33
11438	play stevan faddy on google music	PlayMusic	O B-artist I-artist O B-service I-service	3	0 3 4 0 59 60
4772	want to know the blizzard weather condition in lake catherine	GetWeather	O O O O B-condition_description O O O B-city I-city	2	0 0 0 0 8 0 0 0 6 7
4081	can you play me songs from the estado de ánimo playlist	PlayMusic	O O O O O O O B-playlist I-playlist I-playlist O	3	0 0 0 0 0 0 0 45 46 46 0
12418	add john tesh to my salsa classics playlist	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist O	0	0 3 4 0 47 45 46 0
9653	is thenaruvi playing at the douglas theatre company in one hour	SearchScreeningEvent	O B-movie_name O O O B-location_name I-location_name I-location_name B-timeRange I-timeRange I-timeRange	6	0 26 0 0 0 24 25 25 67 68 68
745	will it be getting warmer in rainbow falls provincial park	GetWeather	O O O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	2	0 0 0 0 9 0 22 23 23 23
5716	is it going to be warmer in cinnaminson north carolina at 06:59 am	GetWeather	O O O O O B-condition_temperature O B-city B-state I-state O B-timeRange I-timeRange	2	0 0 0 0 0 9 0 6 65 66 0 67 68
5825	where can i watch mabel’s dramatic career at twenty two o clock	SearchScreeningEvent	O O O O B-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange I-timeRange	6	0 0 0 0 26 27 27 0 67 68 68 68
1486	give 0 points to the eudaemonic pie	RateBook	O B-rating_value B-rating_unit O B-object_name I-object_name I-object_name	4	0 52 51 0 34 35 35
2877	please get seating for me and my children	BookRestaurant	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description	1	0 0 0 0 42 43 43 43
605	can you play a song by ken	PlayMusic	O O O O B-music_item O B-artist	3	0 0 0 0 30 0 3
1741	play some music by karl blau	PlayMusic	O O O O B-artist I-artist	3	0 0 0 0 3 4
12593	play music from 1981	PlayMusic	O O O B-year	3	0 0 0 71
1533	add francesco de gregori to my classical new releases spotify picks playlist	AddToPlaylist	O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O	0	0 3 4 4 0 47 45 46 46 46 46 0
2651	play the top five songs from robert lockwood junior	PlayMusic	O O B-sort I-sort O O B-artist I-artist I-artist	3	0 0 61 62 0 0 3 4 4
5653	find pat garrett y billy the kid	SearchCreativeWork	O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	5	0 34 35 35 35 35 35
5872	what will the weather be like in the bahamas eleven years and a half from now	GetWeather	O O O O O O O O B-country B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange	2	0 0 0 0 0 0 0 0 10 67 68 68 68 68 68 68
4764	rate the cherryh odyssey three of 6 stars	RateBook	O B-object_name I-object_name I-object_name B-rating_value O B-best_rating B-rating_unit	4	0 34 35 35 52 0 5 51
11018	find the movie schedule for b&b theatres	SearchScreeningEvent	O O B-object_type I-object_type O B-location_name I-location_name	6	0 0 40 41 0 24 25
3002	play any song from rebecca hewitt	PlayMusic	O O B-music_item O B-artist I-artist	3	0 0 30 0 3 4
1821	book a table at a top-rated brasserie in pakistan	BookRestaurant	O O O O O B-sort B-restaurant_type O B-country	1	0 0 0 0 0 61 55 0 10
7039	rate the eighth day three stars out of 6	RateBook	O B-object_name I-object_name I-object_name B-rating_value B-rating_unit O O B-best_rating	4	0 34 35 35 52 51 0 0 5
4074	will it be hotter on oct the 20th in massachusetts	GetWeather	O O O B-condition_temperature O B-timeRange I-timeRange I-timeRange O B-state	2	0 0 0 9 0 67 68 68 0 65
1330	when is sea of fear being shown at the closest movie theatre	SearchScreeningEvent	O O B-movie_name I-movie_name I-movie_name O O O O B-spatial_relation B-object_location_type I-object_location_type	6	0 0 26 27 27 0 0 0 0 63 32 33
10643	add tune to morning rhythm playlist	AddToPlaylist	O B-music_item O B-playlist I-playlist O	0	0 30 0 45 46 0
9551	find the movie schedule for b&b theatres	SearchScreeningEvent	O O B-object_type I-object_type O B-location_name I-location_name	6	0 0 40 41 0 24 25
957	show me the live~legend 1999 & 1997 apocalypse tv show	SearchCreativeWork	O O O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type I-object_type	5	0 0 0 34 35 35 35 35 40 41
2110	play an eighties song by ler lalonde	PlayMusic	O O B-year B-music_item O B-artist I-artist	3	0 0 71 30 0 3 4
10644	book a spot for ten tomorrow at a popular vegan restaurant that is close to alabama	BookRestaurant	O O O O B-party_size_number B-timeRange O O B-sort B-cuisine B-restaurant_type O O B-spatial_relation O B-state	1	0 0 0 0 44 67 0 0 61 12 55 0 0 63 0 65
7925	include stefanie in pre-party r&b jams	AddToPlaylist	O B-entity_name O B-playlist I-playlist I-playlist	0	0 16 0 45 46 46
3130	play some tango	PlayMusic	O O B-genre	3	0 0 20
3405	play joshua homme belle and sebastian write about love	PlayMusic	O B-artist I-artist B-album I-album I-album I-album I-album I-album	3	0 3 4 1 2 2 2 2 2
10986	add songs in 90 s hip hop of artist	AddToPlaylist	O O O B-playlist I-playlist I-playlist I-playlist O B-music_item	0	0 0 0 45 46 46 46 0 30
9485	find the movie times for north american cinemas	SearchScreeningEvent	O O B-object_type I-object_type O B-location_name I-location_name I-location_name	6	0 0 40 41 0 24 25 25
12860	give the turning point a 0 out of 6	RateBook	O B-object_name I-object_name I-object_name O B-rating_value O O B-best_rating	4	0 34 35 35 0 52 0 0 5
1660	play some twenties music on iheart	PlayMusic	O O B-year O O B-service	3	0 0 71 0 0 59
1026	play a melody by colin blunstone	PlayMusic	O O B-music_item O B-artist I-artist	3	0 0 30 0 3 4
8005	mark the current textbook a 1 from the total of 6	RateBook	O O B-object_select B-object_type O B-rating_value O O O O B-best_rating	4	0 0 38 40 0 52 0 0 0 0 5
3691	rate the drowning a 3	RateBook	O B-object_name I-object_name O B-rating_value	4	0 34 35 0 52
1247	play something by louis nelson delisle	PlayMusic	O O O B-artist I-artist I-artist	3	0 0 0 3 4 4
12345	i need a reservation for three people at a spa restaurant in two hundred thirty seven days	BookRestaurant	O O O O O B-party_size_number O O O B-facility B-restaurant_type B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange	1	0 0 0 0 0 44 0 0 0 18 55 67 68 68 68 68 68
10254	find a picture of music hole	SearchCreativeWork	O O B-object_type O B-object_name I-object_name	5	0 0 40 0 34 35
655	warriors of legend gets a 3 out of 6	RateBook	B-object_name I-object_name I-object_name O O B-rating_value O O B-best_rating	4	34 35 35 0 0 52 0 0 5
623	will it be freezing 5 seconds from now in patmos	GetWeather	O O O B-condition_temperature B-timeRange I-timeRange I-timeRange I-timeRange O B-city	2	0 0 0 9 67 68 68 68 0 6
9729	add an artist to my hype list	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist O	0	0 0 30 0 47 45 0
762	what will the weather be like in 1 minute in my current position	GetWeather	O O O O O O B-timeRange I-timeRange I-timeRange O O B-current_location I-current_location	2	0 0 0 0 0 0 67 68 68 0 0 14 15
8413	play some music from 1989 by sanjeev abhyankar	PlayMusic	O O O O B-year O B-artist I-artist	3	0 0 0 0 71 0 3 4
8375	find movie schedules	SearchScreeningEvent	O B-object_type I-object_type	6	0 40 41
4418	find hope & other sins a tv show	SearchCreativeWork	O B-object_name I-object_name I-object_name I-object_name O B-object_type I-object_type	5	0 34 35 35 35 0 40 41
4830	show me the when your heart stops beating photograph	SearchCreativeWork	O O O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type	5	0 0 0 34 35 35 35 35 40
2199	i would like a table at a taverna with croquembouche for 1 minute from now	BookRestaurant	O O O O O O O B-restaurant_type O B-served_dish O B-timeRange I-timeRange I-timeRange I-timeRange	1	0 0 0 0 0 0 0 55 0 57 0 67 68 68 68
3542	tell me if it will it be windy in grizzled squirrel wildlife sanctuary	GetWeather	O O O O O O O B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	2	0 0 0 0 0 0 0 8 0 22 23 23 23
10164	i need seating for ten people at a bar that serves czech cuisine	BookRestaurant	O O O O B-party_size_number O O O B-restaurant_type O O B-cuisine O	1	0 0 0 0 44 0 0 0 55 0 0 12 0
5030	please play me something by new wave of american heavy metal	PlayMusic	O O O O O B-genre I-genre I-genre I-genre I-genre I-genre	3	0 0 0 0 0 20 21 21 21 21 21
3214	show the invisible hook trailer	SearchCreativeWork	O B-object_name I-object_name I-object_name B-object_type	5	0 34 35 35 40
7844	book helianthushof in hurffville nj	BookRestaurant	O B-restaurant_name O B-city B-state	1	0 53 0 6 65
5605	play the album cara de dios	PlayMusic	O O B-music_item B-album I-album I-album	3	0 0 30 1 2 2
12655	what time is the mourner playing at the movie house	SearchScreeningEvent	O O O B-movie_name I-movie_name O O O B-object_location_type I-object_location_type	6	0 0 0 26 27 0 0 0 32 33
10925	show the mickey mouse photograph	SearchCreativeWork	O O B-object_name I-object_name B-object_type	5	0 0 34 35 40
3889	add something by paul whiteman to my sweet soul chillout playlist please	AddToPlaylist	O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O O	0	0 0 0 3 4 0 47 45 46 46 0 0
2764	rate the current textbook 1 of 6 stars	RateBook	O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit	4	0 0 38 40 52 0 5 51
5563	find movie schedule for animated movies in the area	SearchScreeningEvent	O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	6	0 40 41 0 28 29 63 64 64
1405	the next album is only one stars	RateBook	O B-object_select B-object_type O O B-rating_value B-rating_unit	4	0 38 40 0 0 52 51
2625	give a 4 rating for curtains for three	RateBook	O O B-rating_value O O B-object_name I-object_name I-object_name	4	0 0 52 0 0 34 35 35
8291	find phinally phamous	SearchCreativeWork	O B-object_name I-object_name	5	0 34 35
3837	rate cock and bull 5 of 6 points	RateBook	O B-object_name I-object_name I-object_name B-rating_value O B-best_rating B-rating_unit	4	0 34 35 35 52 0 5 51
3794	make and play a new playlis with the theme songs released in 1968	PlayMusic	O O O O B-sort O O O B-music_item O O O B-year	3	0 0 0 0 61 0 0 0 30 0 0 0 71
3615	please look up the lamentable journey of omaha bigelow into the impenetrable loisaida jungle television show	SearchCreativeWork	O O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-object_type I-object_type	5	0 0 0 34 35 35 35 35 35 35 35 35 35 35 40 41
3148	start up my pachangueo total playlist	PlayMusic	O O O B-playlist I-playlist O	3	0 0 0 45 46 0
2928	find the nearest animated movies at a movie theatre	SearchScreeningEvent	O O B-spatial_relation B-movie_type I-movie_type O O B-object_location_type I-object_location_type	6	0 0 63 28 29 0 0 32 33
1746	add track to indie electronics playlist	AddToPlaylist	O B-music_item O B-playlist I-playlist O	0	0 30 0 45 46 0
12288	could you please show me movie schedules	SearchScreeningEvent	O O O O O B-object_type I-object_type	6	0 0 0 0 0 40 41
7047	find the schedule for movies at harkins theatres	SearchScreeningEvent	O O B-object_type O B-movie_type O B-location_name I-location_name	6	0 0 40 0 28 0 24 25
2873	give me an album from 1972 to listen to	PlayMusic	O O O B-music_item O B-year O O O	3	0 0 0 30 0 71 0 0 0
6887	is this film going to be at malco theatres	SearchScreeningEvent	O O B-movie_type O O O O B-location_name I-location_name	6	0 0 28 0 0 0 0 24 25
9082	what is the storm forecast for now in jordan	GetWeather	O O O B-condition_description O O B-timeRange O B-country	2	0 0 0 8 0 0 67 0 10
2457	show the my world 2 0 photograph	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name B-object_type	5	0 0 34 35 35 35 40
5025	plays some akb48 on youtube	PlayMusic	B-album O O O B-service	3	1 0 0 0 59
8991	what is the movie schedules for movies in the neighbourhood	SearchScreeningEvent	O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	6	0 0 0 40 41 0 28 63 64 64
76	i d like to go to the venetian theatre in gabon party of seven	BookRestaurant	O O O O O O O B-restaurant_name I-restaurant_name O B-country O O B-party_size_number	1	0 0 0 0 0 0 0 53 54 0 10 0 0 44
5612	book the kegs drive-in in 37 weeks in saudi arabia	BookRestaurant	O B-restaurant_name I-restaurant_name I-restaurant_name B-timeRange I-timeRange I-timeRange O B-country I-country	1	0 53 54 54 67 68 68 0 10 11
7503	i want to hear sarban s greatest hits	PlayMusic	O O O O B-artist O B-sort O	3	0 0 0 0 3 0 61 0
9921	add a tune to patrica s playlist the rhythm	AddToPlaylist	O O B-music_item O B-playlist_owner I-playlist_owner O B-playlist I-playlist	0	0 0 30 0 47 48 0 45 46
8786	how much hotter will it be once close to namibia	GetWeather	O O B-condition_temperature O O O O B-spatial_relation O B-country	2	0 0 9 0 0 0 0 63 0 10
2698	this textbook rates a 4 of 6	RateBook	B-object_select B-object_type O O B-rating_value O B-best_rating	4	38 40 0 0 52 0 5
5880	i d like to see snowball express	SearchScreeningEvent	O O O O O B-movie_name I-movie_name	6	0 0 0 0 0 26 27
12754	rate the book line to tomorrow three stars	RateBook	O O B-object_type B-object_name I-object_name I-object_name B-rating_value B-rating_unit	4	0 0 40 34 35 35 52 51
8983	add another tune to my lo mejor del rock de españa playlist	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O	0	0 0 30 0 47 45 46 46 46 46 46 0
6005	add glory in the highest a christmas record in my playlist cleaning	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist	0	0 16 17 17 17 17 17 17 0 47 0 45
2260	show me the forecast for the distant area of me at three pm	GetWeather	O O O O O O B-spatial_relation I-spatial_relation O B-state O B-timeRange I-timeRange	2	0 0 0 0 0 0 63 64 0 65 0 67 68
1775	show movie schedules for animated movies in the neighbourhood	SearchScreeningEvent	O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	6	0 40 41 0 28 29 63 64 64
3707	will it be colder at five o clock at the apolobamba integrated management natural area	GetWeather	O O O B-condition_temperature O B-timeRange I-timeRange I-timeRange O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	2	0 0 0 9 0 67 68 68 0 0 22 23 23 23 23
6179	add this artist to sunshine reggae	AddToPlaylist	O O B-music_item O B-playlist I-playlist	0	0 0 30 0 45 46
93	i d like johnny nash to be put into my playlist always pop punk	AddToPlaylist	O O O B-artist I-artist O O O O B-playlist_owner O B-playlist I-playlist I-playlist	0	0 0 0 3 4 0 0 0 0 47 0 45 46 46
8704	rate this book a zero	RateBook	O B-object_select B-object_type O B-rating_value	4	0 38 40 0 52
8909	i want to hear something by joe dolce on google music	PlayMusic	O O O O O O B-artist I-artist O B-service I-service	3	0 0 0 0 0 0 3 4 0 59 60
8540	play a top track by janamanchi seshadri sarma	PlayMusic	O O B-sort B-music_item O B-artist I-artist I-artist	3	0 0 61 30 0 3 4 4
11033	i want to book coney i-lander for 10 people	BookRestaurant	O O O O B-restaurant_name I-restaurant_name O B-party_size_number O	1	0 0 0 0 53 54 0 44 0
12964	show me the painting live – very live in concert	SearchCreativeWork	O O O B-object_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 0 40 34 35 35 35 35 35
10234	i d like to see the movie the ooze	SearchCreativeWork	O O O O O O B-object_type B-object_name I-object_name	5	0 0 0 0 0 0 40 34 35
714	in bon secour national wildlife refuge at twelve pm will it be chilly	GetWeather	O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange I-timeRange O O O B-condition_temperature	2	0 22 23 23 23 23 0 67 68 0 0 0 9
3181	what animated movies are at the closest movie house near brunch	SearchScreeningEvent	O B-movie_type I-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type O B-timeRange	6	0 28 29 0 0 0 63 32 33 0 67
1076	what time are films showing at kb theatres	SearchScreeningEvent	O O O B-movie_type O O B-location_name I-location_name	6	0 0 0 28 0 0 24 25
10503	give the current essay a 1	RateBook	O O B-object_select B-object_type O B-rating_value	4	0 0 38 40 0 52
4429	show creativity of your body above me	SearchCreativeWork	O O O B-object_name I-object_name I-object_name I-object_name	5	0 0 0 34 35 35 35
11010	include golden boy in pop dance	AddToPlaylist	O B-entity_name I-entity_name O B-playlist I-playlist	0	0 16 17 0 45 46
2015	play a jim mullen ep from the sixties	PlayMusic	O O B-artist I-artist B-music_item O O B-year	3	0 0 3 4 30 0 0 71
7237	i d like to eat at ten pm anywhere neighboring to our house	BookRestaurant	O O O O O O B-timeRange I-timeRange O B-spatial_relation O B-poi I-poi	1	0 0 0 0 0 0 67 68 0 63 0 49 50
1885	play some songs from the fifties	PlayMusic	O O O O O B-year	3	0 0 0 0 0 71
6921	will it be overcast in my current location at twelve pm	GetWeather	O O O B-condition_description O O B-current_location I-current_location O B-timeRange I-timeRange	2	0 0 0 8 0 0 14 15 0 67 68
4513	is the day of the beast playing at three p m	SearchScreeningEvent	O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-timeRange I-timeRange I-timeRange	6	0 26 27 27 27 27 0 0 67 68 68
12400	book a table for me and belinda serving minestra in a bar	BookRestaurant	O O O O B-party_size_description I-party_size_description I-party_size_description O B-served_dish O O B-restaurant_type	1	0 0 0 0 42 43 43 0 57 0 0 55
12101	search for the picture boomtown	SearchCreativeWork	O O O B-object_type B-object_name	5	0 0 0 40 34
3573	rate the broke: who killed the middle classes chronicle a five	RateBook	O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-object_part_of_series_type O B-rating_value	4	0 0 34 35 35 35 35 35 36 0 52
7627	where is nichiren to mōko daishūrai playing	SearchScreeningEvent	O O B-movie_name I-movie_name I-movie_name I-movie_name O	6	0 0 26 27 27 27 0
1488	what s the closest movie house showing the legend of ben hall	SearchScreeningEvent	O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name	6	0 0 0 63 32 33 0 26 27 27 27 27
11014	put this album into becky s infinite indie folk playlist	AddToPlaylist	O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O	0	0 0 30 0 47 48 45 46 46 0
7225	i want to read the novel alone at the microphone	SearchCreativeWork	O O O O O B-object_type B-object_name I-object_name I-object_name I-object_name	5	0 0 0 0 0 40 34 35 35 35
8730	add fabri fibra to the birth of cool	AddToPlaylist	O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist	0	0 3 4 0 45 46 46 46
4375	open lastfm and play a voluntad del cielo from wax	PlayMusic	O B-service O O B-album I-album I-album I-album O B-artist	3	0 59 0 0 1 2 2 2 0 3
4338	what is the weather forecast one minute from now in macao	GetWeather	O O O O O B-timeRange I-timeRange I-timeRange I-timeRange O B-country	2	0 0 0 0 0 67 68 68 68 0 10
2759	the last novel is a solid 3 out of 6	RateBook	O B-object_select B-object_type O O O B-rating_value O O B-best_rating	4	0 38 40 0 0 0 52 0 0 5
7556	i d like a table for two at a place in west whittier nevada on indigenous people s day	BookRestaurant	O O O O O O B-party_size_number O O O O B-city I-city B-state O B-timeRange I-timeRange I-timeRange I-timeRange	1	0 0 0 0 0 0 44 0 0 0 0 6 7 65 0 67 68 68 68
5440	play track her majesty	PlayMusic	O B-music_item B-track I-track	3	0 30 69 70
3352	create a theme station with jim creeggan records and collabs	PlayMusic	O O B-music_item O O B-artist I-artist O O O	3	0 0 30 0 0 3 4 0 0 0
1437	i give the chronicle atop an underwood: early stories and other writings a rating value of 3 and a best rating of 6	RateBook	O O O B-object_part_of_series_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O O O O B-rating_value O O O O O B-best_rating	4	0 0 0 36 34 35 35 35 35 35 35 35 0 0 0 0 52 0 0 0 0 0 5
1233	is there going to be snowfall in alton	GetWeather	O O O O O B-condition_description O B-city	2	0 0 0 0 0 8 0 6
6512	give mason & dixon a rating of three	RateBook	O B-object_name I-object_name I-object_name O O O B-rating_value	4	0 34 35 35 0 0 0 52
185	find movie times for close by movies	SearchScreeningEvent	O B-object_type I-object_type O B-spatial_relation I-spatial_relation B-movie_type	6	0 40 41 0 63 64 28
11692	in the neighbourhood find movies	SearchScreeningEvent	B-spatial_relation I-spatial_relation I-spatial_relation O B-movie_type	6	63 64 64 0 28
11890	book a table for six in beech creek	BookRestaurant	O O O O B-party_size_number O B-city I-city	1	0 0 0 0 44 0 6 7
7310	add the artist jill vidal to my sinfonía hipster playlist	AddToPlaylist	O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O	0	0 0 30 3 4 0 47 45 46 0
7821	show that little band of gold	SearchCreativeWork	O B-object_name I-object_name I-object_name I-object_name I-object_name	5	0 34 35 35 35 35
2465	i would rate this current textbook four stars	RateBook	O O O O B-object_select B-object_type B-rating_value B-rating_unit	4	0 0 0 0 38 40 52 51
7640	where can i view the photograph the phantom horse	SearchCreativeWork	O O O O O B-object_type B-object_name I-object_name I-object_name	5	0 0 0 0 0 40 34 35 35
3884	play some industrial music on lastfm	PlayMusic	O O B-genre O O B-service	3	0 0 20 0 0 59
2067	what will the humidity be like in vi on june the fourteenth 2020	GetWeather	O O O B-condition_description O O O B-state O B-timeRange I-timeRange I-timeRange I-timeRange	2	0 0 0 8 0 0 0 65 0 67 68 68 68
1297	what s the weather forecast for east berlin al	GetWeather	O O O O O O B-city I-city B-state	2	0 0 0 0 0 0 6 7 65
3944	search for the world is a game	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 34 35 35 35 35
5344	book the dunbrody country house hotel in ne for 8 people	BookRestaurant	O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O B-state O B-party_size_number O	1	0 0 53 54 54 54 0 65 0 44 0
10259	find television show on windows live tv	SearchCreativeWork	O B-object_type I-object_type O B-object_name I-object_name I-object_name	5	0 40 41 0 34 35 35
5206	book a spot for 1 at a pub with internet	BookRestaurant	O O O O B-party_size_number O O B-restaurant_type O B-facility	1	0 0 0 0 44 0 0 55 0 18
449	add this artist to my jazz playlist	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist O	0	0 0 30 0 47 45 0
8539	i want 4813 added to my rhythm and blues playlist	AddToPlaylist	O O B-entity_name O O B-playlist_owner B-playlist I-playlist I-playlist O	0	0 0 16 0 0 47 45 46 46 0
2960	where is chips in crouch	BookRestaurant	O O B-restaurant_name O B-city	1	0 0 53 0 6
4394	add por tu maldito amor to my orgullo gay	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist	0	0 16 17 17 17 0 47 45 46
2317	i d like to see the movie schedule for movies in the area	SearchScreeningEvent	O O O O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	6	0 0 0 0 0 0 40 41 0 28 63 64 64
4398	i want to take me and my momy to eat in flossmoor	BookRestaurant	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O B-city	1	0 0 0 0 42 43 43 43 0 0 0 6
10446	what is the forecast for hot temps at bowman bay wildlife sanctuary	GetWeather	O O O O O B-condition_temperature O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	2	0 0 0 0 0 9 0 0 22 23 23 23
2185	is it going to be hotter in d lo	GetWeather	O O O O O B-condition_temperature O B-city I-city	2	0 0 0 0 0 9 0 6 7
381	i want to hear secrets on parade from tommy walter	PlayMusic	O O O O B-album I-album I-album O B-artist I-artist	3	0 0 0 0 1 2 2 0 3 4
1890	i want to book a restaurant for four people in eminence	BookRestaurant	O O O O O B-restaurant_type O B-party_size_number O O B-city	1	0 0 0 0 0 55 0 44 0 0 6
1155	can i get the showtimes for the kitchen toto at cineplex odeon corporation	SearchScreeningEvent	O O O O O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name	6	0 0 0 0 0 0 26 27 27 0 24 25 25
10057	add ronnie james dio tune to women of electronic selection	AddToPlaylist	O B-artist I-artist I-artist B-music_item O B-playlist I-playlist I-playlist O	0	0 3 4 4 30 0 45 46 46 0
6105	i rate the book you only live twice two points	RateBook	O O O B-object_type B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit	4	0 0 0 40 34 35 35 35 52 51
4872	show creativity of doomsday comfort	SearchCreativeWork	O O O B-object_name I-object_name	5	0 0 0 34 35
1728	i m looking for a photograph called merry christmas	SearchCreativeWork	O O O O O B-object_type O B-object_name I-object_name	5	0 0 0 0 0 40 0 34 35
10389	play some ven a mi	PlayMusic	O O B-album I-album I-album	3	0 0 1 2 2
9191	i want to go to that popular ethiopian restaurant	BookRestaurant	O O O O O O B-sort B-cuisine B-restaurant_type	1	0 0 0 0 0 0 61 12 55
9387	play me the best charles neidich song	PlayMusic	O O O B-sort B-artist I-artist B-music_item	3	0 0 0 61 3 4 30
2425	pull up the trailer for 2000 years – the millennium concert	SearchCreativeWork	O O O B-object_type O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 0 40 0 34 35 35 35 35 35
2727	play mere lapsed by marilyn moore	PlayMusic	O B-track I-track O B-artist I-artist	3	0 69 70 0 3 4
10997	play me a 1990 sound track	PlayMusic	O O O B-year B-music_item I-music_item	3	0 0 0 71 30 31
12425	use vimeo to play de camino a clase playlist	PlayMusic	O B-service O O B-playlist I-playlist I-playlist I-playlist O	3	0 59 0 0 45 46 46 46 0
1253	where can i see the somme starting at 16:01:04	SearchScreeningEvent	O O O O B-movie_name I-movie_name O O B-timeRange	6	0 0 0 0 26 27 0 0 67
10467	find the movie you must first learn to draw the real	SearchCreativeWork	O O B-object_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 40 34 35 35 35 35 35 35 35
6724	show me skyfall: original motion picture soundtrack	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 34 35 35 35 35
4257	is the forecast stormy this afternoon in maryland	GetWeather	O O O B-condition_description O B-timeRange O B-state	2	0 0 0 8 0 67 0 65
2503	rate tune to 90 s baby makers	AddToPlaylist	O B-music_item O B-playlist I-playlist I-playlist I-playlist	0	0 30 0 45 46 46 46
5890	book a spot at a crown burgers that is close by west compton	BookRestaurant	O O O O O B-restaurant_name I-restaurant_name O O B-spatial_relation I-spatial_relation B-city I-city	1	0 0 0 0 0 53 54 0 0 63 64 6 7
9399	list movies at imax corporation	SearchScreeningEvent	O B-movie_type O B-location_name I-location_name	6	0 28 0 24 25
